,demand
0,4
1,3
2,5
3,4
4,2
5,3
6,2
7,1
8,1
9,5
10,5
11,5
12,1
13,1
14,2
15,5
16,1
17,1
18,2
19,4
20,5
21,3
22,3
23,1
24,1
25,5
26,1
27,2
28,5
29,1
30,3
31,4
32,4
33,2
34,5
35,5
36,1
37,1
38,2
39,1
40,5
41,3
42,2
43,1
44,3
45,3
46,2
47,3
48,2
49,4
50,2
51,3
52,2
53,1
54,4
55,5
56,2
57,3
58,5
59,1
60,4
61,2
62,1
63,4
64,1
65,1
66,4
67,1
68,4
69,2
70,3
71,4
72,2
73,5
74,4
75,1
76,1
77,2
78,2
79,4
80,5
81,4
82,1
83,1
84,4
85,4
86,5
87,2
88,4
89,1
90,4
91,1
92,1
93,2
94,5
95,3
96,2
97,1
98,2
99,5
100,5
101,4
102,1
103,4
104,1
105,3
106,2
107,1
108,2
109,4
110,5
111,1
112,1
113,4
114,3
115,3
116,5
117,5
118,1
119,2
120,2
121,5
122,2
123,1
124,1
125,3
126,2
127,3
128,2
129,5
130,5
131,2
132,2
133,4
134,3
135,3
136,3
137,1
138,5
139,1
140,1
141,2
142,3
143,4
144,2
145,4
146,2
147,4
148,4
149,3
150,5
151,3
152,3
153,5
154,2
155,2
156,4
157,2
158,3
159,4
160,3
161,3
162,2
163,5
164,3
165,5
166,2
167,2
168,5
169,2
170,1
171,5
172,3
173,2
174,3
175,5
176,5
177,5
178,5
179,3
180,1
181,1
182,2
183,2
184,5
185,2
186,5
187,4
188,5
189,5
190,1
191,1
192,1
193,2
194,5
195,4
196,2
197,5
198,1
199,1
200,2
201,5
202,3
203,4
204,1
205,4
206,2
207,5
208,2
209,4
210,5
211,5
212,5
213,5
214,2
215,4
216,1
217,5
218,2
219,5
220,3
221,1
222,1
223,5
224,1
225,3
226,2
227,2
228,2
229,3
230,4
231,3
232,1
233,5
234,1
235,2
236,3
237,4
238,3
239,5
240,1
241,1
242,5
243,1
244,5
245,2
246,2
247,4
248,5
249,4
250,5
251,2
252,1
253,4
254,3
255,1
256,5
257,4
258,1
259,3
260,5
261,2
262,1
263,5
264,1
265,4
266,5
267,3
268,2
269,2
270,2
271,4
272,1
273,3
274,5
275,2
276,5
277,2
278,3
279,2
280,5
281,5
282,1
283,1
284,5
285,1
286,3
287,1
