,demand
0,1
1,2
2,5
3,1
4,3
5,4
6,5
7,3
8,4
9,5
10,3
11,5
12,4
13,5
14,3
15,3
16,1
17,1
18,1
19,3
20,1
21,1
22,5
23,3
24,5
25,3
26,2
27,3
28,1
29,3
30,3
31,1
32,3
33,1
34,4
35,3
36,2
37,5
38,1
39,3
40,5
41,2
42,1
43,4
44,2
45,4
46,2
47,1
48,1
49,4
50,1
51,2
52,3
53,4
54,1
55,2
56,1
57,4
58,5
59,3
60,3
61,2
62,3
63,3
64,3
65,1
66,1
67,4
68,3
69,3
70,5
71,1
72,4
73,5
74,2
75,4
76,3
77,5
78,2
79,4
80,2
81,2
82,3
83,2
84,2
85,1
86,1
87,1
88,4
89,2
90,4
91,2
92,2
93,2
94,5
95,1
96,1
97,5
98,1
99,5
100,3
101,2
102,2
103,2
104,5
105,2
106,1
107,3
108,4
109,1
110,5
111,5
112,5
113,5
114,2
115,3
116,5
117,1
118,3
119,5
120,5
121,2
122,4
123,5
124,4
125,3
126,3
127,4
128,2
129,5
130,3
131,1
132,3
133,1
134,5
135,4
136,3
137,3
138,1
139,2
140,3
141,5
142,5
143,2
144,1
145,3
146,3
147,3
148,5
149,5
150,2
151,5
152,4
153,4
154,2
155,5
156,2
157,1
158,2
159,4
160,1
161,3
162,2
163,3
164,2
165,4
166,1
167,4
168,4
169,3
170,1
171,4
172,1
173,4
174,4
175,4
176,5
177,5
178,5
179,2
180,3
181,2
182,3
183,2
184,2
185,4
186,2
187,4
188,4
189,2
190,2
191,5
192,1
193,1
194,2
195,1
196,1
197,3
198,5
199,2
200,2
201,1
202,2
203,3
204,2
205,4
206,4
207,3
208,2
209,2
210,2
211,5
212,3
213,2
214,4
215,2
216,1
217,1
218,5
219,1
220,4
221,5
222,2
223,1
224,3
225,4
226,4
227,1
228,1
229,2
230,5
231,5
232,1
233,1
234,4
235,5
236,2
237,1
238,3
239,1
240,1
241,1
242,1
243,4
244,5
245,5
246,4
247,2
248,3
249,3
250,5
251,5
252,4
253,5
254,4
255,3
256,5
257,2
258,4
259,1
260,1
261,3
262,5
263,5
264,5
265,5
266,3
267,1
268,1
269,5
270,4
271,1
272,5
273,2
274,4
275,3
276,1
277,3
278,5
279,3
280,3
281,1
282,4
283,3
284,1
285,2
286,5
287,4
