,demand
0,2
1,3
2,1
3,5
4,2
5,5
6,5
7,3
8,2
9,2
10,5
11,1
12,4
13,2
14,5
15,1
16,1
17,3
18,1
19,1
20,5
21,1
22,2
23,4
24,3
25,5
26,1
27,3
28,3
29,5
30,3
31,4
32,5
33,2
34,4
35,3
36,2
37,5
38,5
39,3
40,1
41,3
42,3
43,5
44,2
45,2
46,4
47,4
48,4
49,1
50,5
51,5
52,4
53,4
54,3
55,5
56,1
57,5
58,3
59,3
60,3
61,4
62,4
63,3
64,3
65,5
66,5
67,5
68,1
69,4
70,5
71,2
72,2
73,5
74,4
75,2
76,5
77,3
78,3
79,2
80,3
81,3
82,3
83,3
84,1
85,4
86,1
87,5
88,1
89,4
90,2
91,5
92,1
93,5
94,2
95,5
96,5
97,3
98,5
99,2
100,3
101,4
102,5
103,3
104,4
105,2
106,3
107,5
108,4
109,4
110,4
111,3
112,2
113,3
114,5
115,2
116,4
117,3
118,5
119,1
120,5
121,1
122,4
123,4
124,2
125,4
126,5
127,3
128,2
129,1
130,1
131,2
132,3
133,2
134,1
135,4
136,2
137,3
138,2
139,2
140,2
141,2
142,4
143,2
144,5
145,1
146,2
147,4
148,1
149,2
150,5
151,4
152,1
153,5
154,1
155,3
156,3
157,5
158,5
159,1
160,4
161,1
162,2
163,4
164,4
165,2
166,1
167,1
168,3
169,5
170,2
171,5
172,5
173,4
174,1
175,4
176,5
177,4
178,4
179,5
180,5
181,1
182,2
183,4
184,5
185,4
186,4
187,3
188,5
189,3
190,1
191,3
192,1
193,5
194,1
195,4
196,5
197,3
198,2
199,3
200,2
201,2
202,4
203,2
204,5
205,4
206,2
207,4
208,5
209,3
210,4
211,2
212,3
213,1
214,1
215,3
216,2
217,3
218,1
219,2
220,1
221,4
222,3
223,3
224,2
225,2
226,1
227,5
228,1
229,4
230,5
231,1
232,3
233,2
234,4
235,4
236,2
237,1
238,3
239,5
240,1
241,4
242,4
243,4
244,3
245,3
246,2
247,1
248,1
249,4
250,5
251,3
252,1
253,5
254,1
255,5
256,1
257,5
258,2
259,5
260,4
261,4
262,4
263,3
264,2
265,5
266,4
267,5
268,5
269,1
270,2
271,2
272,4
273,1
274,4
275,2
276,1
277,4
278,3
279,2
280,1
281,1
282,2
283,4
284,3
285,1
286,3
287,4
