,demand
0,5
1,5
2,3
3,1
4,5
5,1
6,4
7,1
8,5
9,3
10,3
11,3
12,4
13,5
14,2
15,1
16,1
17,1
18,5
19,4
20,4
21,2
22,2
23,1
24,2
25,3
26,4
27,5
28,3
29,2
30,5
31,2
32,3
33,4
34,5
35,2
36,2
37,3
38,5
39,3
40,5
41,4
42,4
43,5
44,3
45,2
46,3
47,3
48,1
49,2
50,3
51,2
52,3
53,5
54,5
55,5
56,1
57,5
58,4
59,5
60,1
61,2
62,4
63,4
64,2
65,2
66,4
67,4
68,4
69,4
70,4
71,2
72,1
73,3
74,1
75,3
76,2
77,4
78,3
79,1
80,4
81,5
82,5
83,3
84,4
85,2
86,5
87,2
88,5
89,4
90,1
91,5
92,5
93,4
94,4
95,4
96,1
97,2
98,5
99,1
100,2
101,1
102,1
103,3
104,3
105,4
106,1
107,1
108,5
109,5
110,4
111,3
112,2
113,4
114,5
115,5
116,4
117,2
118,2
119,2
120,2
121,4
122,4
123,2
124,1
125,3
126,1
127,5
128,3
129,4
130,4
131,1
132,5
133,3
134,5
135,3
136,3
137,5
138,4
139,2
140,2
141,5
142,1
143,1
144,4
145,5
146,2
147,3
148,4
149,2
150,3
151,4
152,3
153,5
154,1
155,2
156,5
157,4
158,4
159,2
160,2
161,2
162,4
163,3
164,3
165,4
166,4
167,1
168,3
169,4
170,1
171,2
172,1
173,3
174,3
175,2
176,4
177,2
178,4
179,5
180,1
181,5
182,2
183,4
184,2
185,4
186,3
187,1
188,5
189,1
190,5
191,2
192,2
193,1
194,3
195,5
196,1
197,3
198,1
199,5
200,5
201,3
202,3
203,3
204,1
205,3
206,1
207,1
208,5
209,1
210,1
211,4
212,5
213,5
214,2
215,1
216,2
217,3
218,3
219,4
220,4
221,4
222,5
223,2
224,5
225,4
226,4
227,2
228,3
229,4
230,4
231,2
232,1
233,1
234,1
235,4
236,2
237,1
238,3
239,2
240,5
241,4
242,4
243,1
244,1
245,4
246,1
247,2
248,4
249,1
250,4
251,2
252,5
253,2
254,4
255,2
256,3
257,4
258,1
259,3
260,2
261,3
262,3
263,4
264,1
265,3
266,4
267,1
268,1
269,2
270,1
271,1
272,2
273,2
274,3
275,1
276,1
277,4
278,3
279,2
280,1
281,1
282,5
283,3
284,4
285,4
286,2
287,1
