,demand
0,5
1,5
2,5
3,5
4,1
5,4
6,3
7,1
8,5
9,3
10,3
11,5
12,5
13,5
14,5
15,4
16,1
17,1
18,4
19,3
20,2
21,5
22,3
23,3
24,2
25,2
26,3
27,4
28,4
29,3
30,3
31,2
32,5
33,2
34,2
35,4
36,4
37,3
38,4
39,1
40,1
41,1
42,5
43,4
44,4
45,3
46,1
47,4
48,3
49,1
50,2
51,4
52,2
53,1
54,3
55,4
56,4
57,2
58,1
59,4
60,5
61,4
62,5
63,4
64,4
65,2
66,3
67,1
68,3
69,5
70,5
71,5
72,4
73,3
74,1
75,5
76,4
77,5
78,1
79,1
80,4
81,1
82,3
83,4
84,4
85,1
86,4
87,5
88,2
89,4
90,1
91,4
92,5
93,3
94,1
95,5
96,3
97,1
98,3
99,2
100,4
101,5
102,3
103,3
104,5
105,2
106,5
107,5
108,4
109,5
110,5
111,2
112,1
113,2
114,3
115,3
116,1
117,3
118,3
119,5
120,4
121,2
122,1
123,3
124,3
125,1
126,3
127,3
128,3
129,1
130,2
131,3
132,3
133,1
134,2
135,5
136,2
137,4
138,4
139,2
140,5
141,5
142,2
143,1
144,2
145,4
146,1
147,2
148,4
149,2
150,2
151,2
152,3
153,1
154,2
155,5
156,3
157,4
158,5
159,2
160,4
161,4
162,4
163,2
164,5
165,4
166,3
167,5
168,5
169,4
170,4
171,3
172,1
173,2
174,4
175,1
176,5
177,4
178,4
179,3
180,1
181,1
182,5
183,2
184,3
185,2
186,4
187,4
188,3
189,2
190,1
191,4
192,1
193,1
194,1
195,2
196,5
197,1
198,5
199,4
200,5
201,5
202,4
203,3
204,1
205,4
206,3
207,5
208,3
209,4
210,1
211,5
212,1
213,1
214,5
215,3
216,5
217,1
218,4
219,1
220,4
221,4
222,3
223,3
224,1
225,4
226,4
227,5
228,5
229,1
230,1
231,5
232,1
233,3
234,3
235,5
236,2
237,3
238,4
239,2
240,3
241,3
242,3
243,5
244,4
245,2
246,3
247,3
248,4
249,1
250,4
251,1
252,4
253,2
254,5
255,3
256,3
257,1
258,4
259,3
260,2
261,2
262,4
263,1
264,4
265,4
266,5
267,2
268,3
269,4
270,4
271,1
272,3
273,1
274,5
275,4
276,5
277,2
278,2
279,4
280,5
281,2
282,1
283,5
284,3
285,3
286,3
287,3
