,demand
0,4
1,5
2,3
3,5
4,5
5,4
6,3
7,3
8,3
9,3
10,3
11,3
12,4
13,4
14,2
15,2
16,3
17,2
18,5
19,1
20,1
21,4
22,2
23,5
24,4
25,1
26,5
27,1
28,5
29,5
30,4
31,2
32,1
33,2
34,2
35,2
36,3
37,5
38,4
39,3
40,3
41,1
42,4
43,2
44,2
45,5
46,3
47,1
48,1
49,2
50,2
51,5
52,2
53,5
54,5
55,1
56,2
57,3
58,2
59,1
60,2
61,5
62,3
63,5
64,5
65,3
66,4
67,2
68,1
69,2
70,2
71,3
72,3
73,1
74,2
75,2
76,2
77,5
78,1
79,3
80,1
81,1
82,4
83,2
84,4
85,4
86,4
87,3
88,2
89,1
90,3
91,3
92,4
93,1
94,3
95,5
96,2
97,1
98,2
99,4
100,1
101,4
102,3
103,4
104,1
105,5
106,2
107,4
108,2
109,4
110,5
111,1
112,3
113,5
114,5
115,3
116,1
117,1
118,5
119,2
120,1
121,1
122,4
123,5
124,2
125,3
126,4
127,5
128,5
129,1
130,5
131,5
132,3
133,1
134,2
135,2
136,1
137,4
138,3
139,1
140,1
141,4
142,3
143,5
144,2
145,1
146,2
147,1
148,3
149,3
150,1
151,3
152,2
153,5
154,2
155,3
156,1
157,4
158,2
159,3
160,1
161,5
162,4
163,4
164,2
165,2
166,3
167,3
168,2
169,4
170,5
171,4
172,2
173,4
174,4
175,4
176,2
177,5
178,3
179,4
180,1
181,5
182,3
183,5
184,1
185,3
186,2
187,2
188,4
189,4
190,5
191,5
192,2
193,4
194,1
195,4
196,5
197,2
198,1
199,2
200,1
201,3
202,4
203,1
204,2
205,4
206,2
207,1
208,1
209,5
210,3
211,1
212,4
213,5
214,3
215,4
216,3
217,1
218,3
219,1
220,5
221,5
222,1
223,5
224,4
225,1
226,2
227,2
228,2
229,2
230,5
231,2
232,1
233,4
234,4
235,1
236,4
237,3
238,2
239,5
240,3
241,1
242,4
243,2
244,5
245,3
246,3
247,3
248,4
249,4
250,3
251,2
252,3
253,2
254,2
255,5
256,5
257,1
258,2
259,3
260,4
261,4
262,1
263,1
264,2
265,3
266,1
267,3
268,1
269,2
270,1
271,2
272,1
273,2
274,5
275,5
276,2
277,4
278,3
279,4
280,2
281,4
282,1
283,1
284,1
285,2
286,2
287,1
