,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,7
9,0
10,0
11,0
12,0
13,0
14,8
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,10
26,0
27,0
28,0
29,7
30,7
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,7
39,0
40,10
41,9
42,0
43,0
44,0
45,7
46,7
47,8
48,0
49,9
50,6
51,0
52,0
53,0
54,0
55,8
56,0
57,0
58,8
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,6
75,0
76,10
77,10
78,6
79,0
80,8
81,0
82,10
83,9
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,9
97,0
98,0
99,0
100,0
101,0
102,6
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,7
121,0
122,0
123,0
124,0
125,0
126,0
127,8
128,0
129,0
130,0
131,0
132,0
133,0
134,10
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,9
145,0
146,0
147,0
148,9
149,0
150,0
151,0
152,7
153,9
154,0
155,0
156,0
157,7
158,0
159,6
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,6
171,0
172,0
173,0
174,0
175,0
176,0
177,6
178,0
179,0
180,0
181,7
182,6
183,7
184,0
185,0
186,0
187,0
188,7
189,0
190,9
191,0
192,0
193,0
194,7
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,6
207,0
208,0
209,8
210,0
211,0
212,0
213,10
214,7
215,10
216,0
217,0
218,0
219,0
220,0
221,0
222,10
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,6
236,0
237,0
238,0
239,6
240,0
241,10
242,0
243,0
244,9
245,8
246,8
247,0
248,0
249,6
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,9
258,0
259,0
260,0
261,0
262,0
263,9
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,9
272,7
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,9
282,0
283,7
284,0
285,0
286,0
287,0
