,demand
0,4
1,2
2,1
3,5
4,2
5,4
6,3
7,2
8,5
9,2
10,2
11,1
12,1
13,4
14,4
15,4
16,5
17,5
18,4
19,1
20,2
21,4
22,1
23,3
24,4
25,2
26,1
27,2
28,4
29,1
30,1
31,2
32,1
33,4
34,4
35,5
36,1
37,3
38,5
39,1
40,4
41,4
42,3
43,5
44,5
45,1
46,2
47,2
48,3
49,2
50,3
51,1
52,2
53,5
54,5
55,4
56,4
57,2
58,4
59,1
60,5
61,3
62,2
63,5
64,2
65,3
66,1
67,4
68,4
69,3
70,5
71,2
72,2
73,1
74,4
75,1
76,3
77,5
78,4
79,4
80,4
81,1
82,4
83,3
84,3
85,4
86,1
87,5
88,2
89,3
90,1
91,5
92,2
93,1
94,5
95,2
96,3
97,4
98,3
99,5
100,1
101,3
102,1
103,2
104,3
105,3
106,4
107,4
108,3
109,1
110,1
111,2
112,3
113,1
114,4
115,4
116,4
117,2
118,3
119,1
120,2
121,2
122,3
123,3
124,4
125,4
126,1
127,4
128,1
129,3
130,4
131,3
132,5
133,4
134,5
135,4
136,2
137,2
138,5
139,4
140,2
141,5
142,3
143,4
144,4
145,1
146,5
147,3
148,2
149,4
150,5
151,5
152,3
153,2
154,3
155,1
156,4
157,3
158,5
159,1
160,5
161,2
162,3
163,2
164,1
165,4
166,5
167,5
168,1
169,3
170,2
171,3
172,1
173,5
174,4
175,3
176,3
177,5
178,4
179,3
180,3
181,2
182,4
183,1
184,3
185,2
186,1
187,2
188,4
189,2
190,1
191,5
192,5
193,2
194,2
195,2
196,4
197,3
198,1
199,2
200,4
201,4
202,5
203,3
204,3
205,5
206,3
207,5
208,3
209,3
210,4
211,2
212,1
213,4
214,1
215,4
216,1
217,5
218,5
219,4
220,2
221,1
222,2
223,5
224,2
225,2
226,3
227,4
228,5
229,2
230,3
231,5
232,3
233,3
234,1
235,2
236,4
237,1
238,3
239,1
240,5
241,3
242,2
243,2
244,1
245,2
246,4
247,2
248,2
249,1
250,2
251,4
252,2
253,2
254,4
255,4
256,2
257,5
258,5
259,4
260,4
261,3
262,1
263,3
264,3
265,1
266,4
267,5
268,2
269,5
270,1
271,2
272,3
273,4
274,5
275,3
276,3
277,1
278,3
279,1
280,5
281,3
282,2
283,3
284,2
285,5
286,5
287,2
