,demand
0,1
1,1
2,4
3,4
4,4
5,1
6,5
7,1
8,4
9,4
10,5
11,5
12,1
13,2
14,5
15,4
16,2
17,1
18,1
19,4
20,3
21,3
22,4
23,3
24,3
25,3
26,4
27,5
28,5
29,5
30,1
31,4
32,1
33,1
34,3
35,5
36,5
37,5
38,4
39,1
40,4
41,2
42,3
43,4
44,5
45,5
46,2
47,4
48,1
49,5
50,4
51,5
52,1
53,1
54,2
55,3
56,1
57,2
58,3
59,4
60,1
61,2
62,2
63,5
64,5
65,4
66,4
67,2
68,2
69,1
70,1
71,1
72,1
73,4
74,2
75,1
76,3
77,1
78,5
79,5
80,5
81,5
82,4
83,5
84,1
85,4
86,4
87,1
88,2
89,4
90,5
91,2
92,4
93,3
94,4
95,2
96,1
97,3
98,3
99,4
100,2
101,3
102,4
103,1
104,5
105,5
106,1
107,1
108,2
109,2
110,3
111,1
112,3
113,5
114,4
115,2
116,3
117,3
118,4
119,1
120,3
121,1
122,4
123,3
124,2
125,4
126,3
127,4
128,4
129,2
130,4
131,5
132,3
133,1
134,3
135,5
136,4
137,5
138,4
139,2
140,3
141,4
142,2
143,3
144,2
145,3
146,1
147,5
148,4
149,4
150,4
151,4
152,3
153,5
154,3
155,4
156,1
157,2
158,1
159,3
160,4
161,2
162,2
163,4
164,2
165,3
166,5
167,5
168,1
169,5
170,4
171,1
172,1
173,2
174,5
175,1
176,3
177,4
178,3
179,2
180,3
181,4
182,3
183,3
184,2
185,3
186,4
187,1
188,2
189,2
190,1
191,3
192,4
193,2
194,2
195,3
196,1
197,1
198,5
199,1
200,4
201,1
202,4
203,2
204,2
205,3
206,1
207,2
208,2
209,5
210,3
211,2
212,1
213,2
214,3
215,1
216,1
217,4
218,3
219,2
220,2
221,5
222,5
223,3
224,1
225,1
226,1
227,4
228,5
229,1
230,1
231,3
232,2
233,2
234,3
235,1
236,3
237,3
238,4
239,2
240,3
241,4
242,2
243,2
244,4
245,1
246,1
247,5
248,5
249,1
250,4
251,1
252,5
253,1
254,3
255,5
256,1
257,1
258,4
259,1
260,3
261,2
262,5
263,3
264,5
265,5
266,4
267,4
268,5
269,5
270,5
271,3
272,2
273,2
274,5
275,4
276,1
277,1
278,4
279,3
280,4
281,1
282,5
283,2
284,5
285,4
286,3
287,2
