,demand
0,1
1,1
2,3
3,1
4,2
5,4
6,4
7,3
8,4
9,3
10,5
11,1
12,3
13,3
14,3
15,4
16,1
17,3
18,4
19,1
20,2
21,3
22,3
23,4
24,2
25,3
26,5
27,1
28,4
29,3
30,3
31,5
32,2
33,1
34,5
35,3
36,2
37,1
38,2
39,2
40,3
41,5
42,5
43,3
44,4
45,2
46,5
47,4
48,2
49,4
50,2
51,5
52,5
53,2
54,5
55,1
56,1
57,4
58,4
59,2
60,3
61,3
62,5
63,5
64,3
65,3
66,2
67,1
68,5
69,3
70,3
71,4
72,1
73,4
74,5
75,3
76,2
77,4
78,4
79,3
80,3
81,5
82,2
83,4
84,1
85,3
86,2
87,1
88,5
89,5
90,2
91,2
92,4
93,3
94,4
95,3
96,2
97,5
98,3
99,2
100,5
101,5
102,5
103,4
104,4
105,3
106,1
107,1
108,4
109,1
110,1
111,5
112,1
113,3
114,2
115,1
116,3
117,1
118,4
119,3
120,5
121,1
122,3
123,5
124,1
125,5
126,2
127,5
128,5
129,5
130,1
131,4
132,1
133,1
134,5
135,5
136,2
137,5
138,4
139,4
140,5
141,3
142,1
143,3
144,4
145,1
146,2
147,4
148,2
149,5
150,4
151,5
152,4
153,1
154,4
155,5
156,2
157,2
158,3
159,3
160,3
161,1
162,1
163,1
164,2
165,3
166,3
167,4
168,5
169,5
170,1
171,5
172,2
173,4
174,5
175,2
176,4
177,3
178,3
179,2
180,3
181,3
182,3
183,2
184,1
185,5
186,1
187,1
188,5
189,5
190,1
191,4
192,5
193,4
194,2
195,3
196,2
197,4
198,4
199,4
200,4
201,5
202,1
203,4
204,5
205,1
206,5
207,3
208,2
209,2
210,4
211,4
212,5
213,2
214,5
215,5
216,5
217,3
218,3
219,3
220,5
221,1
222,5
223,5
224,5
225,2
226,1
227,2
228,5
229,4
230,2
231,1
232,3
233,3
234,1
235,5
236,1
237,5
238,3
239,2
240,1
241,5
242,4
243,5
244,4
245,1
246,2
247,4
248,2
249,1
250,1
251,5
252,2
253,2
254,3
255,1
256,2
257,1
258,1
259,2
260,2
261,1
262,5
263,4
264,3
265,1
266,5
267,4
268,3
269,5
270,4
271,3
272,1
273,4
274,5
275,4
276,5
277,1
278,2
279,3
280,3
281,2
282,4
283,1
284,1
285,1
286,4
287,2
