,demand
0,4
1,1
2,5
3,4
4,1
5,1
6,2
7,4
8,5
9,1
10,1
11,1
12,5
13,4
14,3
15,4
16,1
17,4
18,1
19,5
20,1
21,5
22,4
23,2
24,3
25,5
26,3
27,5
28,3
29,3
30,2
31,1
32,1
33,5
34,4
35,2
36,5
37,5
38,2
39,1
40,5
41,1
42,2
43,4
44,3
45,5
46,1
47,5
48,3
49,3
50,5
51,1
52,2
53,3
54,4
55,4
56,1
57,5
58,5
59,4
60,2
61,5
62,1
63,4
64,2
65,3
66,5
67,1
68,3
69,3
70,1
71,1
72,5
73,3
74,3
75,2
76,1
77,3
78,3
79,5
80,2
81,1
82,3
83,2
84,4
85,5
86,3
87,1
88,3
89,1
90,1
91,3
92,3
93,1
94,1
95,4
96,1
97,5
98,5
99,2
100,1
101,3
102,2
103,5
104,1
105,1
106,5
107,1
108,4
109,1
110,5
111,2
112,1
113,1
114,4
115,2
116,2
117,3
118,3
119,5
120,2
121,3
122,3
123,2
124,1
125,1
126,5
127,4
128,3
129,5
130,2
131,4
132,4
133,4
134,2
135,2
136,2
137,2
138,5
139,4
140,1
141,2
142,1
143,3
144,5
145,2
146,4
147,2
148,2
149,5
150,4
151,1
152,3
153,3
154,3
155,3
156,4
157,2
158,4
159,1
160,4
161,1
162,5
163,1
164,5
165,1
166,2
167,4
168,4
169,2
170,4
171,3
172,4
173,3
174,4
175,2
176,5
177,5
178,2
179,3
180,4
181,2
182,3
183,4
184,5
185,1
186,2
187,5
188,1
189,5
190,3
191,3
192,5
193,4
194,4
195,5
196,1
197,3
198,4
199,2
200,5
201,2
202,3
203,3
204,1
205,3
206,3
207,1
208,4
209,4
210,2
211,2
212,4
213,4
214,3
215,2
216,2
217,1
218,3
219,5
220,4
221,1
222,1
223,4
224,2
225,4
226,4
227,2
228,2
229,3
230,4
231,2
232,2
233,2
234,3
235,3
236,1
237,2
238,1
239,4
240,1
241,5
242,2
243,2
244,2
245,5
246,3
247,2
248,5
249,3
250,4
251,1
252,1
253,3
254,4
255,1
256,1
257,5
258,1
259,4
260,2
261,5
262,3
263,2
264,4
265,2
266,3
267,1
268,2
269,1
270,3
271,2
272,4
273,3
274,4
275,4
276,2
277,2
278,5
279,2
280,5
281,1
282,5
283,4
284,1
285,3
286,3
287,5
