,demand
0,4
1,3
2,4
3,4
4,5
5,3
6,3
7,1
8,3
9,2
10,2
11,4
12,1
13,2
14,4
15,4
16,4
17,1
18,1
19,3
20,2
21,3
22,5
23,1
24,5
25,3
26,5
27,2
28,2
29,1
30,2
31,4
32,2
33,4
34,1
35,2
36,1
37,2
38,3
39,5
40,4
41,5
42,1
43,2
44,5
45,3
46,1
47,1
48,2
49,1
50,2
51,5
52,3
53,3
54,4
55,2
56,4
57,5
58,3
59,2
60,4
61,4
62,1
63,3
64,2
65,4
66,4
67,5
68,1
69,3
70,4
71,4
72,5
73,4
74,3
75,5
76,4
77,2
78,1
79,4
80,2
81,5
82,5
83,4
84,3
85,1
86,5
87,4
88,3
89,2
90,4
91,2
92,4
93,2
94,1
95,2
96,2
97,2
98,1
99,4
100,1
101,4
102,2
103,2
104,2
105,2
106,3
107,1
108,5
109,3
110,1
111,3
112,2
113,4
114,3
115,2
116,5
117,2
118,2
119,2
120,5
121,4
122,1
123,5
124,4
125,4
126,5
127,4
128,4
129,2
130,3
131,5
132,1
133,4
134,5
135,3
136,3
137,1
138,5
139,4
140,3
141,3
142,1
143,5
144,1
145,4
146,3
147,3
148,2
149,1
150,4
151,2
152,1
153,2
154,4
155,2
156,1
157,1
158,5
159,4
160,1
161,2
162,5
163,4
164,1
165,1
166,2
167,3
168,4
169,3
170,2
171,2
172,3
173,2
174,3
175,1
176,1
177,5
178,3
179,5
180,4
181,5
182,1
183,4
184,3
185,5
186,2
187,2
188,5
189,4
190,1
191,1
192,5
193,1
194,1
195,2
196,4
197,4
198,3
199,4
200,4
201,3
202,4
203,4
204,5
205,1
206,4
207,2
208,3
209,4
210,1
211,5
212,5
213,4
214,3
215,2
216,1
217,4
218,3
219,5
220,5
221,2
222,4
223,5
224,5
225,3
226,2
227,3
228,2
229,4
230,5
231,1
232,2
233,5
234,5
235,4
236,1
237,2
238,4
239,3
240,4
241,3
242,2
243,4
244,4
245,1
246,3
247,2
248,5
249,4
250,3
251,2
252,5
253,5
254,2
255,1
256,4
257,1
258,2
259,2
260,3
261,3
262,5
263,1
264,5
265,4
266,2
267,4
268,1
269,3
270,2
271,5
272,2
273,4
274,3
275,2
276,2
277,2
278,2
279,1
280,5
281,5
282,4
283,1
284,2
285,2
286,3
287,4
