,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,7
7,0
8,0
9,0
10,0
11,0
12,9
13,0
14,0
15,0
16,8
17,0
18,10
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,8
37,0
38,8
39,0
40,0
41,0
42,0
43,9
44,0
45,0
46,0
47,0
48,6
49,10
50,0
51,0
52,0
53,0
54,0
55,0
56,8
57,10
58,0
59,0
60,9
61,0
62,0
63,0
64,0
65,0
66,0
67,6
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,10
91,0
92,0
93,0
94,0
95,0
96,10
97,0
98,0
99,0
100,0
101,10
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,10
112,0
113,0
114,0
115,0
116,0
117,10
118,0
119,0
120,9
121,7
122,0
123,0
124,0
125,0
126,6
127,9
128,0
129,6
130,0
131,0
132,0
133,0
134,9
135,0
136,7
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,7
145,0
146,0
147,0
148,0
149,9
150,6
151,0
152,10
153,9
154,0
155,0
156,0
157,0
158,0
159,8
160,9
161,7
162,0
163,6
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,9
179,0
180,10
181,0
182,0
183,8
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,6
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,9
206,0
207,8
208,0
209,0
210,9
211,0
212,0
213,9
214,6
215,0
216,0
217,0
218,0
219,8
220,0
221,0
222,0
223,0
224,6
225,7
226,0
227,0
228,0
229,6
230,8
231,0
232,0
233,0
234,8
235,0
236,0
237,0
238,0
239,0
240,9
241,0
242,0
243,0
244,0
245,0
246,0
247,8
248,8
249,0
250,6
251,0
252,0
253,0
254,0
255,10
256,0
257,0
258,0
259,0
260,8
261,0
262,0
263,9
264,0
265,0
266,0
267,6
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,8
282,7
283,0
284,0
285,6
286,0
287,0
