,demand
0,5
1,3
2,5
3,3
4,1
5,1
6,5
7,5
8,2
9,3
10,1
11,5
12,1
13,5
14,2
15,1
16,1
17,1
18,2
19,3
20,1
21,3
22,3
23,4
24,2
25,4
26,4
27,4
28,1
29,5
30,3
31,3
32,1
33,3
34,5
35,3
36,3
37,4
38,1
39,2
40,5
41,2
42,2
43,1
44,1
45,1
46,3
47,4
48,2
49,2
50,5
51,2
52,4
53,4
54,1
55,1
56,4
57,4
58,2
59,2
60,3
61,2
62,4
63,5
64,3
65,3
66,5
67,1
68,1
69,5
70,5
71,4
72,3
73,1
74,4
75,2
76,4
77,5
78,3
79,5
80,3
81,3
82,5
83,2
84,3
85,1
86,1
87,3
88,2
89,4
90,2
91,3
92,2
93,2
94,4
95,4
96,5
97,2
98,4
99,1
100,5
101,4
102,3
103,1
104,4
105,2
106,2
107,3
108,5
109,4
110,4
111,5
112,1
113,1
114,1
115,1
116,2
117,4
118,5
119,2
120,2
121,5
122,1
123,5
124,2
125,5
126,4
127,2
128,4
129,3
130,5
131,4
132,3
133,4
134,3
135,4
136,2
137,4
138,3
139,3
140,5
141,2
142,5
143,3
144,3
145,4
146,5
147,5
148,1
149,4
150,4
151,2
152,3
153,1
154,3
155,1
156,5
157,5
158,4
159,1
160,3
161,2
162,3
163,1
164,5
165,4
166,4
167,1
168,4
169,1
170,2
171,5
172,1
173,5
174,5
175,3
176,2
177,4
178,1
179,1
180,5
181,3
182,2
183,2
184,1
185,2
186,1
187,3
188,3
189,3
190,5
191,2
192,3
193,5
194,4
195,1
196,4
197,4
198,1
199,1
200,2
201,3
202,2
203,4
204,3
205,2
206,5
207,2
208,5
209,2
210,5
211,1
212,5
213,4
214,2
215,2
216,5
217,4
218,4
219,2
220,1
221,1
222,1
223,3
224,5
225,4
226,4
227,3
228,3
229,2
230,4
231,1
232,1
233,5
234,3
235,2
236,4
237,2
238,2
239,5
240,3
241,4
242,3
243,1
244,3
245,1
246,4
247,5
248,2
249,5
250,2
251,2
252,2
253,5
254,2
255,5
256,3
257,3
258,5
259,5
260,1
261,4
262,3
263,1
264,5
265,4
266,3
267,2
268,1
269,1
270,3
271,5
272,5
273,4
274,3
275,4
276,3
277,1
278,2
279,3
280,2
281,1
282,2
283,4
284,4
285,1
286,3
287,5
