,demand
0,1
1,2
2,3
3,1
4,1
5,2
6,1
7,3
8,4
9,3
10,4
11,5
12,2
13,3
14,1
15,3
16,5
17,3
18,2
19,2
20,5
21,1
22,2
23,3
24,3
25,4
26,3
27,1
28,2
29,4
30,4
31,4
32,3
33,5
34,3
35,5
36,5
37,4
38,3
39,2
40,2
41,3
42,5
43,5
44,4
45,5
46,2
47,2
48,4
49,2
50,2
51,5
52,5
53,2
54,2
55,3
56,2
57,2
58,3
59,1
60,4
61,1
62,5
63,1
64,5
65,1
66,2
67,2
68,3
69,2
70,2
71,1
72,2
73,5
74,5
75,4
76,3
77,5
78,3
79,1
80,5
81,4
82,3
83,1
84,1
85,3
86,5
87,4
88,1
89,1
90,2
91,1
92,5
93,1
94,2
95,3
96,4
97,5
98,3
99,3
100,5
101,4
102,4
103,4
104,5
105,3
106,5
107,3
108,3
109,4
110,2
111,2
112,5
113,5
114,2
115,5
116,5
117,1
118,5
119,5
120,3
121,3
122,2
123,3
124,3
125,3
126,3
127,5
128,4
129,2
130,2
131,2
132,5
133,3
134,3
135,1
136,3
137,3
138,5
139,3
140,1
141,2
142,1
143,4
144,5
145,1
146,4
147,3
148,3
149,1
150,3
151,1
152,3
153,3
154,4
155,2
156,3
157,5
158,4
159,5
160,1
161,3
162,4
163,1
164,4
165,4
166,1
167,5
168,5
169,4
170,5
171,1
172,2
173,2
174,2
175,5
176,3
177,3
178,2
179,3
180,3
181,4
182,4
183,4
184,2
185,5
186,3
187,4
188,3
189,3
190,2
191,3
192,4
193,5
194,3
195,3
196,5
197,4
198,1
199,1
200,3
201,3
202,5
203,1
204,2
205,3
206,4
207,3
208,5
209,2
210,1
211,4
212,3
213,2
214,3
215,3
216,2
217,3
218,2
219,5
220,3
221,1
222,3
223,2
224,5
225,2
226,2
227,4
228,3
229,1
230,5
231,4
232,2
233,2
234,5
235,5
236,5
237,5
238,3
239,5
240,2
241,1
242,2
243,2
244,5
245,3
246,5
247,5
248,1
249,4
250,5
251,1
252,3
253,2
254,1
255,5
256,5
257,1
258,1
259,2
260,4
261,4
262,5
263,1
264,3
265,4
266,1
267,4
268,2
269,5
270,3
271,4
272,2
273,1
274,1
275,1
276,4
277,2
278,3
279,1
280,1
281,4
282,2
283,2
284,5
285,1
286,3
287,3
