,demand
0,5
1,5
2,1
3,4
4,5
5,2
6,1
7,5
8,3
9,2
10,1
11,5
12,4
13,3
14,1
15,5
16,5
17,5
18,4
19,5
20,4
21,2
22,5
23,3
24,1
25,3
26,1
27,5
28,1
29,4
30,5
31,1
32,3
33,1
34,2
35,5
36,3
37,3
38,5
39,4
40,3
41,4
42,5
43,5
44,1
45,1
46,1
47,5
48,5
49,4
50,3
51,1
52,4
53,3
54,1
55,3
56,2
57,5
58,2
59,1
60,2
61,2
62,5
63,3
64,4
65,3
66,2
67,1
68,1
69,5
70,4
71,5
72,5
73,2
74,5
75,3
76,5
77,2
78,3
79,5
80,2
81,4
82,3
83,2
84,2
85,4
86,5
87,5
88,1
89,1
90,4
91,1
92,2
93,4
94,5
95,5
96,3
97,2
98,2
99,5
100,3
101,1
102,3
103,4
104,4
105,1
106,2
107,5
108,3
109,3
110,1
111,2
112,4
113,3
114,2
115,3
116,2
117,3
118,2
119,2
120,3
121,2
122,4
123,4
124,2
125,3
126,1
127,4
128,4
129,1
130,4
131,5
132,4
133,2
134,4
135,5
136,5
137,3
138,5
139,2
140,2
141,5
142,4
143,2
144,2
145,5
146,1
147,2
148,1
149,2
150,2
151,4
152,3
153,4
154,2
155,1
156,1
157,5
158,4
159,1
160,1
161,2
162,1
163,5
164,5
165,5
166,5
167,4
168,3
169,3
170,4
171,5
172,2
173,2
174,3
175,4
176,4
177,1
178,2
179,3
180,3
181,5
182,5
183,1
184,2
185,1
186,1
187,4
188,5
189,1
190,5
191,3
192,4
193,3
194,1
195,5
196,3
197,2
198,2
199,5
200,4
201,4
202,4
203,2
204,5
205,5
206,3
207,5
208,4
209,1
210,2
211,2
212,3
213,2
214,5
215,5
216,4
217,3
218,3
219,4
220,2
221,4
222,4
223,1
224,2
225,1
226,1
227,1
228,3
229,4
230,1
231,2
232,5
233,5
234,3
235,5
236,1
237,1
238,2
239,1
240,3
241,1
242,4
243,4
244,3
245,5
246,3
247,1
248,4
249,2
250,4
251,2
252,4
253,1
254,1
255,5
256,3
257,5
258,5
259,4
260,2
261,2
262,1
263,3
264,2
265,2
266,2
267,4
268,5
269,4
270,3
271,5
272,5
273,2
274,3
275,1
276,2
277,1
278,3
279,1
280,2
281,3
282,1
283,3
284,1
285,5
286,4
287,5
