,demand
0,2
1,5
2,2
3,1
4,4
5,2
6,5
7,2
8,2
9,5
10,2
11,2
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,2
21,4
22,4
23,5
24,5
25,4
26,4
27,5
28,3
29,2
30,3
31,4
32,2
33,2
34,1
35,4
36,2
37,1
38,4
39,1
40,4
41,3
42,2
43,3
44,2
45,4
46,1
47,5
48,1
49,4
50,3
51,2
52,1
53,5
54,3
55,2
56,1
57,5
58,4
59,1
60,2
61,2
62,3
63,1
64,1
65,4
66,3
67,4
68,3
69,1
70,1
71,2
72,4
73,5
74,3
75,1
76,2
77,1
78,5
79,2
80,3
81,2
82,4
83,4
84,3
85,5
86,5
87,3
88,1
89,5
90,5
91,4
92,5
93,3
94,2
95,4
96,3
97,4
98,2
99,2
100,2
101,4
102,4
103,5
104,2
105,1
106,3
107,1
108,3
109,1
110,2
111,2
112,2
113,2
114,1
115,4
116,2
117,2
118,1
119,5
120,5
121,1
122,2
123,2
124,3
125,5
126,2
127,2
128,1
129,5
130,5
131,1
132,3
133,5
134,2
135,3
136,4
137,5
138,5
139,2
140,3
141,2
142,4
143,3
144,1
145,1
146,5
147,3
148,4
149,3
150,2
151,5
152,5
153,1
154,5
155,3
156,4
157,4
158,2
159,1
160,4
161,2
162,4
163,5
164,1
165,4
166,5
167,4
168,3
169,4
170,3
171,3
172,2
173,5
174,1
175,1
176,3
177,5
178,5
179,1
180,2
181,1
182,5
183,5
184,4
185,1
186,2
187,5
188,1
189,1
190,1
191,4
192,3
193,5
194,2
195,5
196,2
197,2
198,2
199,4
200,2
201,3
202,2
203,2
204,5
205,5
206,3
207,3
208,1
209,5
210,5
211,4
212,4
213,4
214,5
215,1
216,1
217,2
218,1
219,2
220,5
221,4
222,2
223,5
224,1
225,5
226,3
227,3
228,4
229,2
230,4
231,5
232,1
233,2
234,5
235,5
236,1
237,5
238,4
239,3
240,1
241,4
242,2
243,3
244,2
245,4
246,5
247,1
248,1
249,3
250,1
251,3
252,2
253,5
254,4
255,2
256,2
257,2
258,1
259,5
260,5
261,5
262,1
263,4
264,1
265,3
266,1
267,1
268,2
269,3
270,3
271,5
272,5
273,3
274,5
275,2
276,2
277,4
278,3
279,5
280,5
281,1
282,2
283,4
284,1
285,2
286,4
287,2
