,demand
0,3
1,4
2,3
3,1
4,4
5,4
6,2
7,5
8,1
9,1
10,4
11,5
12,2
13,3
14,1
15,2
16,2
17,5
18,3
19,2
20,4
21,3
22,3
23,4
24,4
25,4
26,2
27,4
28,1
29,5
30,3
31,3
32,3
33,1
34,3
35,5
36,1
37,3
38,1
39,5
40,2
41,4
42,5
43,4
44,5
45,3
46,5
47,4
48,5
49,5
50,1
51,2
52,5
53,3
54,2
55,5
56,2
57,4
58,3
59,1
60,3
61,4
62,3
63,2
64,1
65,5
66,4
67,3
68,1
69,1
70,3
71,3
72,1
73,1
74,4
75,2
76,1
77,2
78,4
79,1
80,3
81,4
82,1
83,2
84,5
85,3
86,2
87,2
88,2
89,1
90,4
91,1
92,1
93,5
94,1
95,3
96,4
97,1
98,3
99,1
100,4
101,5
102,5
103,5
104,3
105,1
106,4
107,2
108,4
109,4
110,1
111,4
112,2
113,3
114,4
115,1
116,1
117,3
118,3
119,2
120,1
121,2
122,5
123,2
124,1
125,5
126,2
127,5
128,1
129,1
130,3
131,5
132,3
133,2
134,1
135,5
136,4
137,4
138,2
139,2
140,4
141,4
142,4
143,2
144,3
145,2
146,5
147,4
148,5
149,3
150,5
151,2
152,4
153,5
154,2
155,1
156,3
157,3
158,4
159,3
160,4
161,2
162,3
163,5
164,4
165,2
166,2
167,4
168,5
169,2
170,5
171,4
172,2
173,1
174,4
175,4
176,3
177,2
178,1
179,4
180,4
181,2
182,4
183,5
184,5
185,1
186,3
187,5
188,5
189,1
190,4
191,3
192,3
193,1
194,4
195,5
196,5
197,3
198,4
199,3
200,3
201,3
202,4
203,3
204,3
205,2
206,1
207,4
208,4
209,4
210,2
211,5
212,2
213,5
214,4
215,1
216,1
217,1
218,1
219,1
220,5
221,2
222,4
223,2
224,1
225,1
226,3
227,5
228,2
229,5
230,2
231,1
232,5
233,1
234,3
235,3
236,5
237,1
238,3
239,5
240,3
241,5
242,1
243,4
244,4
245,4
246,4
247,4
248,4
249,5
250,4
251,2
252,5
253,5
254,5
255,1
256,3
257,4
258,1
259,2
260,4
261,1
262,3
263,4
264,1
265,3
266,2
267,5
268,4
269,2
270,3
271,1
272,4
273,1
274,1
275,1
276,4
277,3
278,5
279,4
280,5
281,3
282,4
283,4
284,5
285,1
286,4
287,5
