,demand
0,1
1,5
2,2
3,3
4,3
5,1
6,1
7,3
8,5
9,4
10,2
11,2
12,1
13,3
14,2
15,2
16,3
17,1
18,5
19,4
20,3
21,2
22,2
23,2
24,4
25,3
26,2
27,5
28,3
29,4
30,2
31,3
32,3
33,4
34,2
35,4
36,3
37,1
38,4
39,4
40,1
41,3
42,2
43,4
44,1
45,4
46,4
47,1
48,2
49,1
50,2
51,5
52,4
53,1
54,1
55,4
56,2
57,1
58,4
59,4
60,5
61,1
62,3
63,4
64,3
65,3
66,5
67,1
68,4
69,1
70,2
71,2
72,5
73,4
74,5
75,3
76,4
77,1
78,5
79,4
80,3
81,4
82,5
83,5
84,4
85,1
86,2
87,5
88,4
89,3
90,2
91,3
92,2
93,1
94,1
95,1
96,1
97,5
98,1
99,1
100,4
101,4
102,3
103,1
104,3
105,5
106,4
107,1
108,5
109,1
110,4
111,5
112,1
113,2
114,4
115,2
116,4
117,1
118,1
119,3
120,3
121,2
122,1
123,3
124,2
125,4
126,2
127,3
128,2
129,4
130,5
131,4
132,1
133,5
134,3
135,4
136,4
137,4
138,5
139,2
140,5
141,2
142,3
143,5
144,5
145,4
146,4
147,2
148,3
149,3
150,3
151,5
152,4
153,1
154,2
155,2
156,2
157,4
158,1
159,4
160,4
161,3
162,2
163,3
164,4
165,5
166,3
167,2
168,4
169,2
170,1
171,4
172,2
173,5
174,1
175,3
176,2
177,1
178,2
179,4
180,2
181,3
182,5
183,1
184,5
185,3
186,2
187,4
188,5
189,4
190,5
191,1
192,2
193,2
194,3
195,1
196,3
197,1
198,5
199,2
200,2
201,3
202,1
203,5
204,2
205,2
206,3
207,2
208,5
209,1
210,4
211,4
212,2
213,3
214,4
215,3
216,3
217,4
218,2
219,2
220,4
221,2
222,4
223,4
224,1
225,5
226,2
227,1
228,3
229,5
230,4
231,1
232,5
233,3
234,3
235,5
236,3
237,2
238,3
239,3
240,3
241,5
242,4
243,1
244,3
245,4
246,3
247,2
248,3
249,5
250,3
251,5
252,4
253,5
254,5
255,5
256,1
257,3
258,1
259,2
260,3
261,3
262,1
263,3
264,1
265,3
266,5
267,1
268,1
269,1
270,1
271,5
272,2
273,5
274,1
275,5
276,1
277,3
278,4
279,4
280,5
281,5
282,5
283,1
284,2
285,1
286,2
287,1
