,demand
0,4
1,2
2,2
3,4
4,2
5,2
6,5
7,5
8,5
9,3
10,1
11,1
12,4
13,1
14,5
15,5
16,2
17,2
18,4
19,4
20,4
21,3
22,3
23,4
24,2
25,3
26,4
27,1
28,4
29,3
30,5
31,2
32,3
33,3
34,3
35,5
36,1
37,1
38,5
39,1
40,5
41,1
42,4
43,3
44,1
45,1
46,5
47,3
48,2
49,2
50,3
51,2
52,1
53,2
54,5
55,3
56,5
57,5
58,1
59,1
60,5
61,2
62,1
63,2
64,1
65,1
66,2
67,1
68,1
69,1
70,4
71,5
72,1
73,4
74,1
75,2
76,1
77,2
78,5
79,5
80,5
81,3
82,4
83,3
84,1
85,1
86,3
87,2
88,2
89,5
90,3
91,3
92,3
93,3
94,1
95,4
96,4
97,3
98,2
99,4
100,5
101,4
102,4
103,2
104,1
105,3
106,3
107,1
108,2
109,5
110,4
111,1
112,3
113,1
114,3
115,4
116,5
117,1
118,2
119,2
120,5
121,2
122,2
123,2
124,1
125,5
126,3
127,1
128,2
129,5
130,3
131,3
132,3
133,2
134,4
135,2
136,1
137,5
138,2
139,2
140,3
141,3
142,3
143,2
144,5
145,2
146,4
147,4
148,1
149,1
150,5
151,5
152,2
153,3
154,5
155,3
156,5
157,4
158,2
159,2
160,3
161,4
162,5
163,3
164,1
165,4
166,1
167,1
168,4
169,3
170,1
171,5
172,3
173,2
174,3
175,2
176,1
177,1
178,4
179,3
180,5
181,1
182,2
183,4
184,3
185,4
186,3
187,1
188,3
189,1
190,1
191,2
192,2
193,5
194,1
195,2
196,2
197,1
198,4
199,4
200,1
201,1
202,1
203,1
204,1
205,5
206,5
207,5
208,4
209,2
210,3
211,4
212,4
213,1
214,2
215,1
216,4
217,2
218,2
219,3
220,3
221,5
222,4
223,5
224,5
225,5
226,5
227,2
228,5
229,3
230,5
231,2
232,4
233,5
234,5
235,2
236,1
237,2
238,4
239,5
240,3
241,4
242,4
243,2
244,4
245,5
246,3
247,2
248,2
249,1
250,1
251,2
252,5
253,1
254,1
255,1
256,1
257,1
258,5
259,1
260,2
261,5
262,5
263,4
264,4
265,1
266,4
267,3
268,2
269,3
270,5
271,4
272,2
273,2
274,3
275,2
276,5
277,2
278,3
279,2
280,2
281,2
282,5
283,2
284,2
285,3
286,2
287,4
