,demand
0,0
1,0
2,0
3,6
4,7
5,0
6,0
7,9
8,0
9,0
10,9
11,0
12,0
13,0
14,0
15,8
16,0
17,0
18,0
19,0
20,0
21,0
22,8
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,6
38,0
39,0
40,10
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,6
51,0
52,0
53,0
54,6
55,0
56,0
57,7
58,0
59,10
60,0
61,0
62,0
63,0
64,0
65,8
66,0
67,10
68,0
69,0
70,0
71,10
72,0
73,7
74,0
75,9
76,0
77,0
78,7
79,0
80,8
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,8
90,0
91,0
92,0
93,0
94,9
95,0
96,0
97,7
98,0
99,0
100,0
101,0
102,0
103,10
104,0
105,0
106,0
107,0
108,0
109,9
110,8
111,0
112,0
113,0
114,0
115,7
116,7
117,0
118,0
119,0
120,0
121,0
122,0
123,8
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,10
134,0
135,7
136,0
137,6
138,8
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,8
147,0
148,9
149,0
150,0
151,0
152,7
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,8
163,0
164,0
165,0
166,0
167,0
168,0
169,6
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,9
181,10
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,8
193,0
194,8
195,0
196,0
197,0
198,0
199,10
200,0
201,0
202,0
203,9
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,6
213,9
214,0
215,0
216,0
217,0
218,0
219,7
220,6
221,0
222,6
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,6
233,0
234,7
235,6
236,0
237,0
238,8
239,0
240,8
241,0
242,0
243,0
244,8
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,6
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,10
269,7
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,10
280,0
281,0
282,7
283,0
284,6
285,0
286,0
287,0
