,demand
0,2
1,5
2,3
3,4
4,4
5,2
6,4
7,4
8,5
9,1
10,5
11,5
12,1
13,5
14,3
15,1
16,3
17,3
18,2
19,4
20,3
21,2
22,5
23,3
24,2
25,1
26,1
27,4
28,5
29,1
30,4
31,4
32,4
33,3
34,2
35,5
36,2
37,1
38,2
39,2
40,3
41,2
42,4
43,1
44,5
45,3
46,2
47,1
48,1
49,2
50,1
51,5
52,3
53,2
54,3
55,3
56,3
57,2
58,3
59,2
60,2
61,3
62,4
63,3
64,5
65,4
66,2
67,1
68,3
69,5
70,2
71,4
72,5
73,5
74,3
75,1
76,4
77,5
78,2
79,1
80,5
81,4
82,3
83,2
84,4
85,3
86,5
87,1
88,5
89,2
90,5
91,1
92,3
93,5
94,4
95,5
96,3
97,2
98,1
99,3
100,2
101,1
102,1
103,1
104,5
105,4
106,5
107,4
108,3
109,5
110,1
111,2
112,1
113,3
114,4
115,3
116,2
117,1
118,4
119,4
120,1
121,5
122,5
123,3
124,1
125,5
126,1
127,3
128,4
129,4
130,3
131,1
132,4
133,5
134,4
135,1
136,1
137,2
138,1
139,2
140,3
141,2
142,4
143,3
144,2
145,5
146,5
147,4
148,2
149,5
150,3
151,5
152,4
153,5
154,5
155,5
156,5
157,1
158,4
159,3
160,2
161,3
162,4
163,2
164,4
165,2
166,2
167,2
168,4
169,2
170,1
171,3
172,2
173,2
174,3
175,5
176,1
177,5
178,2
179,2
180,2
181,2
182,2
183,1
184,2
185,5
186,4
187,5
188,2
189,4
190,4
191,3
192,3
193,4
194,4
195,1
196,4
197,1
198,4
199,3
200,2
201,4
202,4
203,5
204,1
205,2
206,4
207,2
208,3
209,5
210,1
211,5
212,3
213,2
214,5
215,2
216,2
217,2
218,3
219,5
220,4
221,5
222,4
223,4
224,1
225,4
226,2
227,4
228,3
229,1
230,4
231,1
232,2
233,3
234,4
235,3
236,5
237,3
238,1
239,1
240,2
241,2
242,2
243,5
244,5
245,2
246,4
247,1
248,3
249,3
250,1
251,5
252,4
253,5
254,2
255,3
256,1
257,1
258,2
259,3
260,2
261,4
262,3
263,1
264,5
265,3
266,3
267,2
268,3
269,4
270,2
271,4
272,5
273,3
274,4
275,2
276,4
277,5
278,5
279,4
280,4
281,3
282,5
283,3
284,1
285,1
286,5
287,2
