,demand
0,1
1,3
2,1
3,5
4,5
5,3
6,2
7,2
8,3
9,4
10,5
11,5
12,5
13,1
14,3
15,5
16,1
17,3
18,5
19,4
20,4
21,4
22,2
23,5
24,1
25,1
26,5
27,3
28,2
29,2
30,5
31,4
32,4
33,3
34,4
35,2
36,2
37,4
38,4
39,2
40,5
41,1
42,5
43,5
44,1
45,5
46,2
47,1
48,2
49,3
50,2
51,2
52,4
53,5
54,2
55,4
56,2
57,3
58,3
59,5
60,3
61,1
62,3
63,2
64,1
65,2
66,3
67,5
68,1
69,2
70,5
71,3
72,5
73,5
74,1
75,4
76,5
77,1
78,1
79,4
80,5
81,1
82,4
83,4
84,5
85,3
86,3
87,2
88,4
89,4
90,1
91,4
92,4
93,1
94,4
95,5
96,5
97,4
98,2
99,1
100,1
101,5
102,3
103,3
104,1
105,1
106,5
107,1
108,3
109,4
110,1
111,1
112,3
113,3
114,1
115,5
116,5
117,1
118,4
119,1
120,4
121,3
122,1
123,5
124,5
125,1
126,2
127,1
128,1
129,5
130,5
131,5
132,4
133,4
134,3
135,1
136,1
137,2
138,3
139,3
140,1
141,5
142,1
143,1
144,3
145,1
146,3
147,2
148,3
149,2
150,5
151,3
152,5
153,4
154,3
155,2
156,2
157,5
158,1
159,3
160,4
161,1
162,3
163,5
164,4
165,3
166,5
167,3
168,1
169,2
170,2
171,2
172,3
173,4
174,5
175,3
176,2
177,5
178,3
179,3
180,2
181,3
182,2
183,1
184,1
185,4
186,5
187,4
188,1
189,2
190,1
191,5
192,4
193,2
194,3
195,2
196,4
197,1
198,4
199,3
200,5
201,4
202,3
203,2
204,3
205,5
206,1
207,3
208,1
209,5
210,5
211,3
212,3
213,2
214,2
215,1
216,1
217,4
218,2
219,4
220,5
221,5
222,1
223,5
224,5
225,2
226,1
227,5
228,3
229,4
230,4
231,5
232,4
233,2
234,5
235,3
236,2
237,5
238,2
239,5
240,2
241,5
242,4
243,3
244,1
245,3
246,3
247,1
248,1
249,1
250,2
251,1
252,2
253,2
254,2
255,5
256,3
257,4
258,3
259,4
260,5
261,3
262,5
263,2
264,3
265,2
266,2
267,2
268,1
269,4
270,2
271,3
272,2
273,5
274,4
275,4
276,3
277,1
278,3
279,4
280,2
281,3
282,3
283,5
284,1
285,3
286,5
287,1
