,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,9
11,0
12,0
13,6
14,7
15,0
16,0
17,10
18,9
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,9
27,0
28,0
29,0
30,9
31,0
32,0
33,9
34,0
35,0
36,0
37,0
38,0
39,0
40,6
41,0
42,0
43,8
44,0
45,0
46,7
47,0
48,9
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,10
57,0
58,9
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,10
67,0
68,0
69,0
70,0
71,0
72,6
73,0
74,0
75,9
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,9
89,6
90,0
91,0
92,0
93,0
94,7
95,0
96,0
97,0
98,0
99,0
100,8
101,0
102,0
103,0
104,0
105,0
106,9
107,0
108,0
109,0
110,0
111,0
112,6
113,6
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,8
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,10
130,0
131,0
132,0
133,8
134,0
135,0
136,0
137,6
138,9
139,10
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,9
151,0
152,0
153,10
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,6
163,0
164,0
165,9
166,10
167,0
168,0
169,0
170,0
171,9
172,8
173,0
174,0
175,0
176,0
177,0
178,7
179,0
180,6
181,0
182,0
183,0
184,0
185,0
186,6
187,0
188,10
189,0
190,0
191,0
192,0
193,0
194,8
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,7
207,0
208,10
209,0
210,7
211,0
212,0
213,0
214,7
215,9
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,6
232,0
233,0
234,0
235,0
236,0
237,6
238,7
239,9
240,0
241,8
242,0
243,0
244,0
245,10
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,10
260,8
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,8
272,0
273,0
274,0
275,7
276,8
277,0
278,0
279,0
280,0
281,8
282,0
283,0
284,0
285,6
286,0
287,0
