,demand
0,2
1,5
2,3
3,4
4,3
5,3
6,5
7,3
8,1
9,3
10,3
11,4
12,4
13,5
14,4
15,3
16,5
17,4
18,1
19,2
20,2
21,3
22,5
23,4
24,5
25,3
26,1
27,5
28,2
29,4
30,3
31,5
32,4
33,3
34,1
35,2
36,3
37,3
38,5
39,4
40,5
41,3
42,4
43,2
44,4
45,1
46,3
47,2
48,4
49,5
50,2
51,5
52,1
53,2
54,1
55,2
56,2
57,4
58,1
59,2
60,3
61,5
62,3
63,5
64,3
65,5
66,2
67,3
68,1
69,4
70,5
71,3
72,3
73,5
74,5
75,4
76,2
77,2
78,5
79,4
80,4
81,4
82,3
83,1
84,3
85,4
86,3
87,2
88,1
89,5
90,2
91,2
92,4
93,1
94,4
95,2
96,1
97,5
98,1
99,2
100,2
101,3
102,3
103,5
104,1
105,3
106,5
107,4
108,4
109,1
110,2
111,5
112,5
113,3
114,1
115,3
116,5
117,3
118,1
119,3
120,3
121,3
122,3
123,2
124,3
125,5
126,5
127,4
128,3
129,3
130,3
131,5
132,5
133,2
134,4
135,5
136,5
137,5
138,3
139,3
140,4
141,4
142,2
143,5
144,4
145,2
146,5
147,2
148,4
149,5
150,3
151,2
152,2
153,2
154,4
155,3
156,3
157,5
158,5
159,2
160,2
161,1
162,2
163,3
164,3
165,1
166,5
167,3
168,1
169,4
170,5
171,5
172,2
173,4
174,3
175,5
176,4
177,5
178,3
179,4
180,2
181,2
182,5
183,2
184,4
185,2
186,1
187,5
188,4
189,2
190,4
191,1
192,1
193,1
194,4
195,4
196,5
197,5
198,2
199,1
200,3
201,3
202,3
203,4
204,5
205,3
206,5
207,1
208,4
209,3
210,3
211,5
212,4
213,4
214,5
215,4
216,2
217,1
218,1
219,2
220,1
221,3
222,3
223,2
224,2
225,1
226,3
227,1
228,2
229,2
230,4
231,4
232,4
233,3
234,1
235,3
236,5
237,4
238,4
239,4
240,1
241,4
242,1
243,5
244,2
245,4
246,2
247,1
248,5
249,5
250,5
251,2
252,4
253,3
254,3
255,2
256,4
257,5
258,1
259,1
260,2
261,4
262,5
263,2
264,2
265,3
266,5
267,1
268,1
269,1
270,5
271,5
272,3
273,4
274,2
275,4
276,2
277,1
278,2
279,2
280,1
281,5
282,2
283,1
284,1
285,1
286,2
287,2
