,demand
0,6
1,0
2,0
3,7
4,0
5,0
6,0
7,0
8,9
9,10
10,0
11,6
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,6
23,10
24,0
25,6
26,0
27,9
28,0
29,9
30,8
31,0
32,6
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,8
45,0
46,0
47,7
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,9
57,0
58,0
59,6
60,0
61,0
62,0
63,8
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,9
73,0
74,6
75,0
76,6
77,0
78,0
79,0
80,7
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,9
91,6
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,9
115,0
116,7
117,0
118,9
119,10
120,0
121,0
122,8
123,0
124,0
125,0
126,0
127,0
128,6
129,0
130,0
131,0
132,7
133,0
134,0
135,0
136,8
137,0
138,0
139,0
140,0
141,0
142,8
143,0
144,0
145,8
146,0
147,9
148,6
149,0
150,9
151,10
152,0
153,0
154,9
155,0
156,0
157,0
158,6
159,0
160,8
161,0
162,0
163,0
164,0
165,0
166,9
167,0
168,6
169,0
170,0
171,8
172,10
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,10
190,0
191,0
192,0
193,0
194,6
195,0
196,0
197,0
198,0
199,0
200,0
201,9
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,8
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,7
229,0
230,0
231,7
232,0
233,7
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,8
243,0
244,0
245,6
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,9
258,0
259,9
260,0
261,6
262,8
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,6
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,8
286,0
287,6
