,demand
0,5
1,3
2,4
3,4
4,1
5,4
6,2
7,2
8,1
9,1
10,1
11,2
12,3
13,5
14,2
15,1
16,5
17,1
18,4
19,3
20,1
21,3
22,4
23,5
24,3
25,1
26,2
27,2
28,5
29,2
30,4
31,1
32,1
33,3
34,1
35,3
36,4
37,1
38,5
39,1
40,1
41,2
42,2
43,1
44,2
45,5
46,3
47,5
48,5
49,4
50,3
51,2
52,1
53,1
54,5
55,4
56,3
57,4
58,3
59,3
60,3
61,5
62,4
63,1
64,4
65,5
66,1
67,5
68,5
69,3
70,4
71,3
72,2
73,3
74,5
75,4
76,3
77,3
78,5
79,3
80,4
81,3
82,3
83,4
84,4
85,1
86,1
87,4
88,5
89,4
90,5
91,1
92,2
93,4
94,1
95,1
96,5
97,4
98,5
99,4
100,1
101,5
102,4
103,1
104,5
105,4
106,5
107,4
108,5
109,4
110,5
111,1
112,3
113,5
114,5
115,2
116,3
117,2
118,5
119,1
120,3
121,4
122,4
123,4
124,2
125,1
126,2
127,3
128,2
129,2
130,4
131,2
132,4
133,5
134,4
135,3
136,4
137,1
138,1
139,5
140,3
141,5
142,2
143,1
144,2
145,2
146,1
147,1
148,5
149,4
150,4
151,4
152,4
153,3
154,3
155,3
156,5
157,5
158,1
159,2
160,4
161,4
162,4
163,1
164,4
165,5
166,1
167,3
168,2
169,1
170,2
171,1
172,3
173,5
174,3
175,1
176,3
177,3
178,2
179,1
180,1
181,4
182,2
183,4
184,5
185,2
186,5
187,4
188,1
189,2
190,2
191,5
192,3
193,1
194,5
195,1
196,1
197,3
198,1
199,3
200,3
201,1
202,3
203,1
204,1
205,5
206,1
207,3
208,1
209,2
210,3
211,4
212,4
213,2
214,3
215,3
216,3
217,1
218,2
219,2
220,2
221,5
222,3
223,3
224,1
225,2
226,2
227,4
228,4
229,1
230,3
231,4
232,4
233,3
234,1
235,4
236,4
237,4
238,4
239,1
240,1
241,5
242,4
243,4
244,3
245,3
246,1
247,2
248,4
249,4
250,3
251,5
252,5
253,2
254,4
255,5
256,5
257,3
258,5
259,2
260,2
261,4
262,4
263,1
264,1
265,4
266,3
267,4
268,4
269,1
270,3
271,3
272,1
273,4
274,4
275,1
276,4
277,5
278,4
279,1
280,5
281,5
282,1
283,4
284,2
285,1
286,2
287,1
