,demand
0,2
1,2
2,5
3,1
4,5
5,1
6,2
7,1
8,1
9,4
10,5
11,5
12,1
13,5
14,5
15,2
16,1
17,4
18,3
19,3
20,4
21,1
22,5
23,5
24,5
25,3
26,4
27,1
28,4
29,3
30,5
31,3
32,2
33,4
34,4
35,3
36,5
37,2
38,5
39,5
40,4
41,5
42,1
43,3
44,4
45,5
46,1
47,2
48,2
49,2
50,1
51,3
52,3
53,3
54,2
55,2
56,4
57,2
58,5
59,3
60,2
61,4
62,1
63,3
64,3
65,3
66,2
67,3
68,3
69,4
70,4
71,5
72,4
73,3
74,4
75,2
76,3
77,1
78,4
79,2
80,5
81,4
82,3
83,5
84,3
85,4
86,1
87,4
88,5
89,2
90,4
91,3
92,5
93,5
94,5
95,3
96,5
97,5
98,4
99,4
100,4
101,3
102,4
103,1
104,1
105,3
106,3
107,3
108,3
109,2
110,2
111,2
112,4
113,1
114,1
115,2
116,1
117,2
118,3
119,5
120,1
121,1
122,3
123,2
124,3
125,5
126,2
127,4
128,1
129,4
130,5
131,5
132,2
133,3
134,3
135,2
136,4
137,4
138,5
139,1
140,4
141,3
142,3
143,2
144,2
145,4
146,4
147,1
148,5
149,2
150,4
151,3
152,5
153,5
154,2
155,4
156,3
157,5
158,1
159,3
160,5
161,1
162,1
163,2
164,4
165,3
166,1
167,4
168,4
169,2
170,3
171,1
172,3
173,2
174,4
175,4
176,1
177,2
178,3
179,2
180,4
181,2
182,4
183,5
184,5
185,3
186,5
187,2
188,5
189,3
190,5
191,2
192,3
193,5
194,5
195,1
196,5
197,1
198,1
199,4
200,5
201,1
202,1
203,1
204,3
205,3
206,2
207,5
208,2
209,3
210,4
211,5
212,5
213,3
214,4
215,5
216,4
217,3
218,5
219,2
220,5
221,5
222,2
223,4
224,5
225,3
226,1
227,1
228,5
229,5
230,3
231,3
232,3
233,3
234,5
235,5
236,2
237,2
238,4
239,4
240,3
241,1
242,3
243,5
244,5
245,1
246,4
247,2
248,3
249,3
250,1
251,3
252,3
253,3
254,2
255,2
256,5
257,4
258,1
259,2
260,2
261,3
262,2
263,4
264,5
265,4
266,2
267,3
268,4
269,2
270,1
271,2
272,4
273,2
274,4
275,3
276,2
277,2
278,2
279,3
280,5
281,2
282,4
283,2
284,5
285,1
286,5
287,4
