,demand
0,1
1,3
2,4
3,5
4,1
5,3
6,2
7,5
8,5
9,5
10,5
11,2
12,2
13,3
14,3
15,4
16,5
17,1
18,4
19,2
20,3
21,2
22,3
23,1
24,4
25,4
26,5
27,4
28,2
29,3
30,1
31,5
32,1
33,5
34,4
35,1
36,5
37,2
38,1
39,4
40,4
41,2
42,5
43,3
44,1
45,2
46,1
47,2
48,4
49,4
50,5
51,3
52,4
53,1
54,4
55,1
56,2
57,4
58,2
59,5
60,3
61,5
62,5
63,3
64,1
65,3
66,2
67,5
68,5
69,1
70,2
71,2
72,1
73,1
74,5
75,1
76,2
77,1
78,5
79,2
80,1
81,4
82,4
83,2
84,4
85,3
86,1
87,3
88,5
89,2
90,3
91,3
92,2
93,5
94,1
95,2
96,2
97,3
98,2
99,2
100,1
101,2
102,2
103,5
104,5
105,1
106,3
107,2
108,5
109,5
110,1
111,1
112,5
113,4
114,1
115,3
116,3
117,2
118,5
119,3
120,4
121,2
122,1
123,2
124,2
125,4
126,3
127,2
128,3
129,3
130,2
131,5
132,5
133,1
134,3
135,4
136,1
137,5
138,4
139,5
140,2
141,1
142,3
143,1
144,4
145,2
146,4
147,4
148,5
149,3
150,2
151,2
152,4
153,1
154,5
155,3
156,5
157,3
158,2
159,1
160,3
161,5
162,2
163,5
164,4
165,1
166,1
167,3
168,1
169,2
170,5
171,5
172,1
173,4
174,1
175,1
176,2
177,2
178,5
179,5
180,3
181,4
182,1
183,5
184,5
185,3
186,5
187,3
188,2
189,2
190,2
191,4
192,1
193,4
194,1
195,3
196,3
197,2
198,1
199,1
200,4
201,3
202,2
203,1
204,4
205,2
206,5
207,4
208,1
209,4
210,4
211,3
212,4
213,4
214,2
215,3
216,4
217,3
218,1
219,3
220,2
221,2
222,2
223,1
224,3
225,5
226,4
227,1
228,2
229,4
230,1
231,3
232,2
233,4
234,1
235,1
236,5
237,1
238,4
239,3
240,4
241,4
242,5
243,5
244,5
245,5
246,4
247,3
248,1
249,5
250,3
251,4
252,4
253,1
254,2
255,4
256,5
257,1
258,3
259,5
260,3
261,5
262,4
263,4
264,3
265,2
266,1
267,3
268,4
269,5
270,2
271,4
272,1
273,1
274,4
275,4
276,2
277,1
278,3
279,2
280,3
281,5
282,5
283,3
284,3
285,3
286,2
287,4
