,demand
0,1
1,5
2,5
3,1
4,4
5,3
6,4
7,3
8,3
9,1
10,1
11,1
12,1
13,4
14,1
15,4
16,4
17,3
18,2
19,2
20,2
21,5
22,2
23,5
24,4
25,5
26,3
27,5
28,4
29,5
30,5
31,4
32,2
33,3
34,4
35,3
36,4
37,1
38,1
39,5
40,4
41,3
42,5
43,3
44,2
45,4
46,2
47,5
48,1
49,5
50,5
51,5
52,3
53,4
54,3
55,5
56,4
57,1
58,4
59,5
60,3
61,5
62,5
63,2
64,3
65,3
66,4
67,2
68,3
69,4
70,4
71,1
72,3
73,2
74,4
75,5
76,5
77,5
78,2
79,1
80,4
81,1
82,5
83,4
84,1
85,1
86,2
87,4
88,2
89,5
90,3
91,4
92,2
93,3
94,2
95,3
96,4
97,2
98,5
99,1
100,1
101,4
102,5
103,4
104,1
105,4
106,3
107,1
108,4
109,5
110,1
111,1
112,3
113,5
114,3
115,4
116,5
117,2
118,5
119,4
120,5
121,1
122,4
123,4
124,3
125,5
126,3
127,3
128,3
129,3
130,2
131,2
132,2
133,2
134,5
135,1
136,2
137,5
138,3
139,4
140,1
141,3
142,5
143,4
144,4
145,2
146,5
147,3
148,5
149,1
150,5
151,2
152,1
153,2
154,3
155,1
156,5
157,1
158,5
159,3
160,1
161,3
162,1
163,5
164,1
165,5
166,3
167,2
168,4
169,2
170,1
171,5
172,1
173,5
174,3
175,5
176,3
177,3
178,5
179,3
180,2
181,3
182,4
183,4
184,4
185,5
186,1
187,1
188,2
189,5
190,3
191,5
192,3
193,2
194,3
195,4
196,1
197,5
198,2
199,1
200,4
201,2
202,5
203,3
204,3
205,1
206,2
207,4
208,3
209,1
210,4
211,5
212,4
213,4
214,4
215,4
216,5
217,5
218,2
219,5
220,2
221,1
222,5
223,4
224,3
225,3
226,3
227,5
228,3
229,4
230,5
231,5
232,5
233,5
234,3
235,5
236,2
237,3
238,3
239,1
240,2
241,1
242,4
243,2
244,1
245,5
246,4
247,1
248,5
249,2
250,1
251,1
252,5
253,5
254,2
255,3
256,3
257,5
258,3
259,3
260,1
261,5
262,2
263,5
264,3
265,5
266,5
267,2
268,5
269,2
270,2
271,4
272,5
273,2
274,3
275,5
276,3
277,1
278,1
279,4
280,2
281,2
282,2
283,5
284,4
285,5
286,5
287,1
