,demand
0,1
1,5
2,2
3,4
4,2
5,1
6,2
7,1
8,5
9,4
10,1
11,2
12,2
13,5
14,1
15,4
16,3
17,5
18,2
19,5
20,4
21,3
22,1
23,2
24,2
25,4
26,5
27,3
28,2
29,3
30,1
31,4
32,1
33,4
34,1
35,3
36,1
37,2
38,4
39,5
40,4
41,1
42,3
43,5
44,2
45,3
46,2
47,1
48,5
49,2
50,2
51,2
52,4
53,2
54,5
55,2
56,1
57,3
58,1
59,1
60,1
61,4
62,1
63,5
64,4
65,3
66,1
67,5
68,4
69,4
70,4
71,3
72,5
73,2
74,5
75,5
76,5
77,3
78,1
79,4
80,2
81,1
82,5
83,1
84,5
85,2
86,1
87,4
88,4
89,5
90,5
91,1
92,2
93,5
94,5
95,1
96,5
97,1
98,1
99,5
100,1
101,2
102,2
103,2
104,2
105,5
106,5
107,4
108,4
109,2
110,4
111,5
112,3
113,1
114,4
115,3
116,5
117,4
118,3
119,3
120,1
121,2
122,3
123,2
124,5
125,4
126,2
127,2
128,1
129,4
130,3
131,5
132,2
133,4
134,4
135,2
136,1
137,5
138,2
139,3
140,4
141,4
142,2
143,3
144,5
145,2
146,2
147,5
148,4
149,2
150,1
151,5
152,1
153,5
154,2
155,4
156,2
157,1
158,3
159,3
160,2
161,1
162,4
163,5
164,3
165,1
166,4
167,2
168,3
169,3
170,5
171,1
172,3
173,5
174,4
175,5
176,5
177,2
178,3
179,1
180,3
181,2
182,5
183,3
184,3
185,2
186,1
187,2
188,4
189,2
190,2
191,5
192,4
193,4
194,4
195,4
196,1
197,5
198,5
199,2
200,2
201,3
202,4
203,5
204,3
205,1
206,3
207,3
208,2
209,3
210,5
211,1
212,1
213,1
214,5
215,4
216,2
217,1
218,1
219,1
220,2
221,3
222,4
223,1
224,5
225,4
226,5
227,2
228,1
229,5
230,1
231,5
232,4
233,4
234,5
235,4
236,1
237,2
238,1
239,2
240,5
241,5
242,2
243,4
244,3
245,1
246,1
247,2
248,4
249,2
250,4
251,4
252,2
253,1
254,1
255,1
256,1
257,5
258,3
259,3
260,5
261,5
262,3
263,1
264,4
265,1
266,2
267,3
268,2
269,2
270,5
271,4
272,2
273,3
274,2
275,2
276,4
277,4
278,4
279,1
280,3
281,2
282,2
283,1
284,1
285,4
286,4
287,5
