,demand
0,1
1,5
2,2
3,2
4,3
5,3
6,5
7,2
8,2
9,4
10,3
11,2
12,3
13,1
14,1
15,5
16,2
17,3
18,1
19,4
20,3
21,5
22,4
23,1
24,5
25,5
26,2
27,2
28,4
29,2
30,4
31,2
32,2
33,3
34,1
35,5
36,1
37,1
38,2
39,4
40,5
41,2
42,2
43,2
44,2
45,2
46,5
47,3
48,4
49,5
50,3
51,1
52,2
53,4
54,5
55,5
56,2
57,5
58,5
59,3
60,2
61,1
62,3
63,4
64,1
65,3
66,5
67,3
68,3
69,4
70,3
71,3
72,1
73,3
74,1
75,3
76,2
77,5
78,5
79,3
80,5
81,3
82,2
83,4
84,4
85,3
86,4
87,1
88,4
89,2
90,4
91,1
92,3
93,3
94,1
95,1
96,3
97,4
98,2
99,5
100,5
101,4
102,5
103,4
104,4
105,2
106,1
107,1
108,5
109,1
110,1
111,4
112,3
113,5
114,4
115,5
116,3
117,5
118,3
119,4
120,2
121,1
122,3
123,2
124,3
125,2
126,3
127,4
128,3
129,3
130,5
131,2
132,5
133,1
134,2
135,2
136,2
137,5
138,5
139,4
140,1
141,2
142,2
143,1
144,5
145,5
146,3
147,2
148,2
149,2
150,5
151,1
152,3
153,5
154,4
155,5
156,4
157,5
158,2
159,3
160,1
161,5
162,4
163,1
164,4
165,1
166,2
167,1
168,3
169,3
170,2
171,4
172,5
173,3
174,3
175,3
176,5
177,2
178,4
179,2
180,1
181,4
182,4
183,1
184,3
185,3
186,5
187,2
188,4
189,2
190,4
191,3
192,3
193,5
194,5
195,5
196,4
197,3
198,4
199,3
200,5
201,1
202,1
203,1
204,5
205,3
206,1
207,3
208,3
209,5
210,4
211,1
212,4
213,1
214,5
215,4
216,4
217,2
218,4
219,4
220,2
221,3
222,5
223,2
224,3
225,3
226,4
227,3
228,4
229,3
230,2
231,3
232,2
233,3
234,3
235,4
236,1
237,2
238,2
239,5
240,5
241,4
242,5
243,4
244,1
245,5
246,2
247,4
248,2
249,4
250,5
251,4
252,2
253,3
254,1
255,2
256,1
257,4
258,4
259,5
260,3
261,2
262,2
263,4
264,5
265,1
266,5
267,2
268,1
269,2
270,2
271,1
272,1
273,1
274,1
275,1
276,3
277,2
278,4
279,1
280,4
281,4
282,3
283,4
284,1
285,5
286,4
287,1
