,demand
0,2
1,1
2,2
3,5
4,4
5,1
6,1
7,5
8,3
9,2
10,5
11,4
12,1
13,4
14,5
15,3
16,2
17,1
18,4
19,3
20,2
21,3
22,3
23,2
24,4
25,3
26,3
27,2
28,5
29,3
30,5
31,2
32,5
33,4
34,5
35,5
36,5
37,3
38,5
39,2
40,4
41,5
42,1
43,5
44,5
45,5
46,1
47,3
48,3
49,3
50,3
51,2
52,5
53,1
54,5
55,1
56,1
57,1
58,3
59,1
60,2
61,5
62,1
63,1
64,2
65,5
66,5
67,3
68,3
69,2
70,1
71,3
72,5
73,5
74,2
75,5
76,4
77,3
78,3
79,5
80,1
81,4
82,2
83,2
84,3
85,3
86,1
87,4
88,2
89,3
90,3
91,3
92,3
93,5
94,2
95,1
96,3
97,5
98,2
99,4
100,3
101,2
102,3
103,3
104,3
105,2
106,3
107,1
108,1
109,4
110,5
111,1
112,2
113,4
114,3
115,5
116,4
117,4
118,2
119,4
120,3
121,4
122,4
123,1
124,5
125,1
126,5
127,5
128,5
129,3
130,5
131,5
132,2
133,5
134,4
135,4
136,3
137,4
138,3
139,3
140,3
141,5
142,5
143,3
144,4
145,3
146,2
147,3
148,3
149,2
150,3
151,2
152,2
153,1
154,2
155,4
156,4
157,4
158,3
159,4
160,2
161,4
162,3
163,5
164,1
165,1
166,5
167,2
168,1
169,1
170,3
171,2
172,2
173,3
174,2
175,3
176,3
177,2
178,2
179,4
180,4
181,3
182,1
183,4
184,2
185,1
186,2
187,3
188,4
189,4
190,4
191,4
192,2
193,1
194,5
195,5
196,3
197,5
198,2
199,3
200,5
201,2
202,3
203,4
204,1
205,1
206,3
207,5
208,4
209,2
210,4
211,1
212,3
213,2
214,5
215,2
216,5
217,4
218,1
219,2
220,2
221,4
222,5
223,3
224,1
225,3
226,5
227,4
228,2
229,1
230,3
231,2
232,2
233,3
234,2
235,4
236,3
237,2
238,2
239,3
240,4
241,1
242,2
243,3
244,4
245,2
246,3
247,5
248,3
249,3
250,5
251,3
252,2
253,3
254,5
255,4
256,2
257,2
258,1
259,1
260,3
261,5
262,5
263,4
264,2
265,1
266,1
267,5
268,5
269,4
270,1
271,4
272,1
273,5
274,1
275,1
276,2
277,5
278,4
279,2
280,2
281,5
282,2
283,5
284,1
285,3
286,2
287,3
