,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,7
12,0
13,0
14,0
15,0
16,0
17,0
18,10
19,0
20,0
21,0
22,10
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,10
38,0
39,0
40,6
41,10
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,10
50,0
51,0
52,0
53,0
54,0
55,6
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,7
65,10
66,0
67,10
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,8
77,0
78,0
79,0
80,0
81,0
82,0
83,8
84,0
85,0
86,0
87,0
88,0
89,8
90,0
91,0
92,0
93,6
94,0
95,0
96,0
97,10
98,0
99,0
100,0
101,0
102,8
103,0
104,8
105,8
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,9
115,7
116,0
117,0
118,0
119,0
120,9
121,0
122,0
123,0
124,10
125,7
126,0
127,0
128,0
129,0
130,6
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,7
142,0
143,0
144,6
145,0
146,6
147,0
148,0
149,0
150,6
151,0
152,7
153,7
154,0
155,0
156,0
157,0
158,8
159,0
160,0
161,0
162,7
163,0
164,0
165,0
166,0
167,6
168,6
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,7
190,0
191,0
192,0
193,0
194,0
195,10
196,8
197,6
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,6
206,10
207,8
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,7
219,6
220,0
221,0
222,8
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,10
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,6
240,0
241,0
242,0
243,7
244,7
245,8
246,0
247,0
248,6
249,0
250,0
251,0
252,8
253,0
254,0
255,0
256,0
257,0
258,10
259,8
260,0
261,10
262,0
263,0
264,0
265,10
266,0
267,0
268,0
269,0
270,9
271,9
272,0
273,0
274,0
275,0
276,0
277,6
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,6
287,0
