,demand
0,5
1,5
2,2
3,5
4,1
5,2
6,2
7,3
8,5
9,3
10,2
11,4
12,1
13,2
14,2
15,4
16,1
17,1
18,2
19,3
20,4
21,4
22,4
23,1
24,5
25,4
26,3
27,2
28,3
29,3
30,4
31,5
32,2
33,1
34,4
35,3
36,4
37,4
38,1
39,5
40,5
41,3
42,1
43,5
44,3
45,3
46,1
47,5
48,3
49,3
50,2
51,1
52,1
53,2
54,1
55,1
56,5
57,5
58,3
59,3
60,3
61,2
62,2
63,4
64,4
65,1
66,4
67,1
68,1
69,5
70,4
71,2
72,5
73,2
74,4
75,1
76,3
77,2
78,5
79,2
80,4
81,2
82,2
83,3
84,5
85,2
86,4
87,4
88,2
89,4
90,5
91,5
92,5
93,5
94,5
95,5
96,2
97,3
98,3
99,2
100,2
101,2
102,3
103,2
104,2
105,4
106,5
107,3
108,4
109,4
110,5
111,3
112,5
113,1
114,1
115,4
116,1
117,5
118,2
119,5
120,3
121,2
122,5
123,2
124,5
125,5
126,5
127,5
128,2
129,1
130,5
131,3
132,2
133,3
134,5
135,3
136,3
137,1
138,3
139,1
140,2
141,3
142,1
143,3
144,4
145,2
146,3
147,3
148,3
149,3
150,2
151,5
152,1
153,4
154,1
155,2
156,4
157,4
158,3
159,2
160,1
161,1
162,5
163,1
164,5
165,2
166,4
167,2
168,4
169,4
170,2
171,4
172,1
173,2
174,2
175,2
176,1
177,1
178,1
179,2
180,5
181,2
182,5
183,1
184,2
185,4
186,4
187,3
188,5
189,1
190,5
191,2
192,5
193,2
194,1
195,4
196,4
197,2
198,1
199,4
200,4
201,1
202,1
203,5
204,5
205,5
206,2
207,2
208,5
209,4
210,1
211,2
212,4
213,2
214,3
215,3
216,5
217,1
218,5
219,2
220,5
221,3
222,4
223,2
224,5
225,5
226,3
227,4
228,5
229,5
230,1
231,1
232,2
233,2
234,2
235,4
236,2
237,2
238,5
239,5
240,3
241,1
242,3
243,3
244,5
245,2
246,5
247,3
248,5
249,4
250,3
251,1
252,1
253,3
254,4
255,2
256,4
257,2
258,3
259,3
260,2
261,5
262,5
263,4
264,4
265,4
266,4
267,4
268,3
269,3
270,3
271,1
272,4
273,2
274,5
275,3
276,4
277,2
278,1
279,4
280,3
281,4
282,4
283,1
284,4
285,5
286,5
287,4
