,demand
0,5
1,1
2,3
3,2
4,4
5,4
6,5
7,2
8,2
9,1
10,5
11,3
12,5
13,2
14,5
15,1
16,3
17,1
18,1
19,3
20,2
21,4
22,2
23,4
24,1
25,3
26,2
27,4
28,2
29,2
30,3
31,4
32,1
33,5
34,3
35,1
36,1
37,4
38,4
39,3
40,5
41,5
42,5
43,5
44,2
45,5
46,3
47,4
48,1
49,3
50,1
51,2
52,5
53,4
54,1
55,4
56,3
57,5
58,2
59,1
60,2
61,5
62,5
63,2
64,5
65,5
66,2
67,3
68,3
69,5
70,2
71,5
72,2
73,3
74,1
75,5
76,3
77,4
78,2
79,4
80,2
81,1
82,2
83,5
84,4
85,2
86,5
87,5
88,4
89,1
90,1
91,2
92,2
93,3
94,4
95,3
96,1
97,2
98,2
99,3
100,3
101,2
102,1
103,3
104,3
105,3
106,3
107,3
108,5
109,3
110,1
111,1
112,2
113,2
114,4
115,1
116,2
117,2
118,2
119,3
120,3
121,2
122,4
123,4
124,1
125,4
126,1
127,5
128,3
129,1
130,2
131,4
132,3
133,2
134,4
135,5
136,4
137,5
138,4
139,4
140,2
141,1
142,4
143,1
144,2
145,2
146,2
147,5
148,4
149,1
150,1
151,4
152,1
153,2
154,4
155,1
156,4
157,4
158,5
159,5
160,3
161,1
162,1
163,1
164,1
165,4
166,5
167,2
168,5
169,1
170,3
171,5
172,2
173,3
174,1
175,5
176,2
177,1
178,4
179,1
180,5
181,3
182,4
183,2
184,2
185,1
186,1
187,4
188,3
189,2
190,1
191,3
192,4
193,1
194,3
195,4
196,5
197,3
198,5
199,2
200,1
201,3
202,2
203,1
204,5
205,1
206,3
207,3
208,3
209,2
210,5
211,4
212,1
213,5
214,2
215,4
216,3
217,5
218,3
219,4
220,1
221,3
222,1
223,2
224,2
225,4
226,5
227,5
228,4
229,1
230,1
231,5
232,1
233,3
234,2
235,4
236,5
237,1
238,2
239,4
240,5
241,1
242,5
243,5
244,3
245,3
246,2
247,3
248,2
249,5
250,1
251,4
252,5
253,5
254,4
255,1
256,1
257,2
258,3
259,5
260,3
261,5
262,2
263,3
264,2
265,3
266,4
267,3
268,1
269,1
270,1
271,4
272,5
273,1
274,3
275,4
276,4
277,1
278,4
279,2
280,2
281,3
282,2
283,2
284,2
285,2
286,2
287,4
