,demand
0,1
1,4
2,4
3,2
4,5
5,5
6,4
7,3
8,3
9,3
10,1
11,5
12,2
13,5
14,1
15,2
16,2
17,3
18,4
19,1
20,3
21,4
22,3
23,5
24,2
25,1
26,4
27,3
28,5
29,2
30,5
31,1
32,2
33,2
34,5
35,4
36,3
37,5
38,2
39,2
40,5
41,4
42,2
43,1
44,5
45,2
46,2
47,2
48,1
49,4
50,2
51,2
52,2
53,3
54,3
55,1
56,4
57,4
58,4
59,5
60,2
61,4
62,4
63,5
64,3
65,4
66,4
67,2
68,2
69,4
70,3
71,3
72,3
73,1
74,3
75,2
76,1
77,1
78,5
79,3
80,5
81,4
82,1
83,3
84,4
85,2
86,2
87,3
88,2
89,4
90,3
91,5
92,4
93,1
94,4
95,4
96,5
97,4
98,5
99,4
100,3
101,4
102,1
103,3
104,1
105,1
106,5
107,1
108,2
109,3
110,1
111,1
112,3
113,5
114,1
115,4
116,1
117,5
118,3
119,3
120,1
121,1
122,1
123,4
124,5
125,4
126,2
127,3
128,3
129,1
130,1
131,3
132,3
133,1
134,2
135,4
136,4
137,5
138,2
139,1
140,3
141,3
142,1
143,1
144,4
145,2
146,1
147,2
148,4
149,1
150,2
151,5
152,1
153,3
154,1
155,5
156,3
157,1
158,1
159,2
160,1
161,5
162,1
163,4
164,2
165,5
166,4
167,3
168,2
169,3
170,3
171,1
172,3
173,5
174,5
175,4
176,5
177,5
178,4
179,2
180,1
181,2
182,5
183,3
184,2
185,2
186,3
187,1
188,1
189,3
190,2
191,4
192,3
193,4
194,2
195,1
196,2
197,2
198,2
199,5
200,1
201,2
202,5
203,4
204,1
205,5
206,4
207,4
208,5
209,3
210,4
211,1
212,2
213,3
214,5
215,3
216,4
217,5
218,1
219,4
220,3
221,4
222,5
223,3
224,4
225,1
226,3
227,2
228,4
229,4
230,3
231,1
232,4
233,5
234,4
235,2
236,1
237,3
238,4
239,3
240,5
241,3
242,2
243,4
244,2
245,1
246,4
247,4
248,2
249,1
250,4
251,1
252,1
253,5
254,4
255,2
256,5
257,1
258,1
259,2
260,4
261,3
262,4
263,5
264,2
265,3
266,2
267,3
268,4
269,3
270,1
271,3
272,4
273,5
274,5
275,2
276,3
277,1
278,5
279,3
280,1
281,5
282,3
283,3
284,1
285,1
286,1
287,5
