,demand
0,3
1,4
2,1
3,1
4,1
5,4
6,5
7,2
8,5
9,3
10,3
11,4
12,5
13,2
14,3
15,2
16,1
17,1
18,2
19,2
20,4
21,4
22,1
23,3
24,4
25,4
26,1
27,2
28,5
29,2
30,1
31,2
32,4
33,3
34,5
35,5
36,4
37,3
38,5
39,1
40,4
41,5
42,1
43,3
44,1
45,5
46,5
47,1
48,2
49,2
50,3
51,2
52,5
53,4
54,2
55,2
56,4
57,2
58,4
59,4
60,1
61,5
62,5
63,5
64,5
65,3
66,4
67,1
68,2
69,5
70,5
71,2
72,5
73,3
74,2
75,2
76,3
77,1
78,5
79,1
80,5
81,4
82,2
83,4
84,1
85,3
86,1
87,3
88,1
89,4
90,5
91,4
92,1
93,1
94,2
95,1
96,5
97,2
98,3
99,5
100,1
101,5
102,3
103,2
104,2
105,5
106,5
107,5
108,5
109,5
110,4
111,3
112,4
113,5
114,3
115,1
116,1
117,1
118,1
119,2
120,5
121,2
122,3
123,1
124,3
125,5
126,1
127,2
128,3
129,1
130,2
131,4
132,1
133,2
134,1
135,1
136,4
137,2
138,3
139,4
140,3
141,1
142,4
143,1
144,4
145,4
146,5
147,5
148,1
149,1
150,5
151,2
152,3
153,5
154,3
155,4
156,5
157,1
158,4
159,3
160,2
161,5
162,1
163,1
164,2
165,3
166,1
167,5
168,3
169,3
170,5
171,5
172,4
173,1
174,5
175,2
176,1
177,2
178,1
179,1
180,4
181,4
182,1
183,5
184,5
185,4
186,2
187,2
188,2
189,5
190,5
191,4
192,3
193,3
194,3
195,1
196,2
197,4
198,4
199,2
200,1
201,5
202,1
203,1
204,5
205,1
206,1
207,3
208,5
209,2
210,5
211,3
212,1
213,5
214,3
215,3
216,4
217,3
218,2
219,2
220,2
221,2
222,3
223,5
224,2
225,2
226,2
227,5
228,3
229,1
230,2
231,3
232,4
233,5
234,1
235,2
236,2
237,1
238,5
239,2
240,5
241,2
242,2
243,2
244,5
245,2
246,4
247,3
248,3
249,1
250,1
251,1
252,1
253,3
254,3
255,4
256,5
257,1
258,2
259,1
260,1
261,3
262,3
263,3
264,5
265,1
266,4
267,3
268,2
269,3
270,2
271,5
272,1
273,4
274,5
275,2
276,2
277,2
278,2
279,4
280,5
281,4
282,4
283,5
284,3
285,2
286,2
287,2
