,demand
0,1
1,4
2,3
3,2
4,3
5,5
6,2
7,2
8,5
9,1
10,3
11,3
12,3
13,4
14,3
15,5
16,3
17,3
18,2
19,3
20,1
21,4
22,3
23,5
24,1
25,5
26,3
27,5
28,4
29,1
30,1
31,5
32,4
33,4
34,1
35,5
36,5
37,3
38,4
39,4
40,2
41,4
42,3
43,5
44,5
45,1
46,3
47,3
48,1
49,3
50,3
51,3
52,2
53,1
54,5
55,3
56,3
57,5
58,1
59,5
60,5
61,2
62,3
63,4
64,1
65,3
66,5
67,3
68,3
69,4
70,1
71,1
72,1
73,1
74,4
75,1
76,1
77,3
78,1
79,2
80,2
81,1
82,3
83,2
84,3
85,4
86,3
87,3
88,1
89,4
90,4
91,3
92,1
93,1
94,5
95,2
96,2
97,3
98,1
99,3
100,4
101,2
102,5
103,3
104,1
105,1
106,4
107,1
108,1
109,3
110,4
111,4
112,4
113,1
114,1
115,1
116,4
117,4
118,3
119,5
120,1
121,5
122,5
123,2
124,4
125,4
126,3
127,1
128,5
129,2
130,4
131,2
132,3
133,3
134,3
135,2
136,2
137,1
138,4
139,5
140,3
141,4
142,2
143,5
144,1
145,4
146,4
147,2
148,5
149,3
150,4
151,3
152,1
153,2
154,2
155,1
156,4
157,2
158,1
159,4
160,5
161,5
162,1
163,5
164,1
165,3
166,1
167,1
168,1
169,4
170,5
171,5
172,3
173,1
174,4
175,4
176,2
177,1
178,4
179,5
180,5
181,3
182,2
183,3
184,2
185,3
186,1
187,4
188,3
189,3
190,1
191,3
192,1
193,5
194,1
195,1
196,1
197,2
198,2
199,1
200,3
201,2
202,2
203,1
204,2
205,5
206,5
207,1
208,3
209,2
210,1
211,1
212,3
213,2
214,2
215,5
216,3
217,1
218,1
219,2
220,3
221,1
222,2
223,5
224,3
225,1
226,2
227,3
228,2
229,1
230,4
231,5
232,3
233,4
234,5
235,4
236,3
237,3
238,4
239,4
240,5
241,4
242,5
243,5
244,2
245,3
246,4
247,3
248,4
249,3
250,2
251,4
252,1
253,4
254,3
255,3
256,1
257,5
258,5
259,5
260,2
261,4
262,3
263,5
264,2
265,5
266,4
267,4
268,4
269,2
270,3
271,3
272,5
273,2
274,5
275,3
276,3
277,5
278,3
279,3
280,5
281,3
282,5
283,2
284,5
285,3
286,5
287,5
