,demand
0,4
1,3
2,5
3,3
4,5
5,4
6,4
7,2
8,1
9,5
10,4
11,2
12,2
13,4
14,1
15,5
16,4
17,4
18,2
19,4
20,2
21,3
22,2
23,4
24,3
25,3
26,3
27,2
28,3
29,4
30,1
31,5
32,1
33,4
34,4
35,1
36,4
37,5
38,1
39,1
40,1
41,3
42,4
43,5
44,1
45,5
46,5
47,1
48,3
49,3
50,4
51,1
52,3
53,1
54,2
55,3
56,5
57,5
58,5
59,4
60,1
61,5
62,4
63,4
64,5
65,3
66,4
67,2
68,1
69,4
70,3
71,1
72,2
73,4
74,5
75,1
76,1
77,3
78,5
79,2
80,2
81,5
82,4
83,2
84,2
85,4
86,1
87,5
88,1
89,1
90,5
91,2
92,4
93,3
94,2
95,3
96,2
97,4
98,5
99,1
100,5
101,4
102,1
103,1
104,3
105,1
106,4
107,5
108,2
109,3
110,5
111,4
112,2
113,3
114,2
115,2
116,5
117,3
118,1
119,5
120,5
121,3
122,2
123,4
124,3
125,3
126,3
127,5
128,2
129,4
130,1
131,5
132,3
133,1
134,1
135,1
136,2
137,3
138,4
139,4
140,5
141,2
142,4
143,2
144,3
145,5
146,5
147,2
148,2
149,3
150,1
151,3
152,2
153,5
154,3
155,1
156,3
157,1
158,1
159,4
160,1
161,2
162,1
163,3
164,5
165,2
166,5
167,3
168,3
169,2
170,5
171,2
172,1
173,2
174,5
175,3
176,3
177,3
178,3
179,1
180,5
181,3
182,1
183,5
184,4
185,1
186,4
187,1
188,1
189,3
190,3
191,4
192,3
193,1
194,4
195,1
196,3
197,5
198,3
199,1
200,5
201,3
202,5
203,1
204,4
205,1
206,2
207,2
208,5
209,2
210,3
211,5
212,5
213,5
214,4
215,5
216,4
217,4
218,4
219,1
220,3
221,4
222,1
223,4
224,3
225,3
226,4
227,4
228,2
229,5
230,1
231,5
232,5
233,4
234,1
235,4
236,4
237,2
238,4
239,5
240,1
241,5
242,5
243,5
244,1
245,5
246,2
247,5
248,3
249,2
250,5
251,5
252,2
253,1
254,1
255,4
256,4
257,5
258,4
259,4
260,4
261,3
262,1
263,2
264,1
265,5
266,5
267,3
268,5
269,5
270,5
271,4
272,3
273,5
274,4
275,2
276,4
277,5
278,5
279,2
280,3
281,4
282,3
283,1
284,3
285,1
286,1
287,4
