,demand
0,5
1,1
2,4
3,4
4,4
5,4
6,4
7,4
8,5
9,4
10,3
11,2
12,3
13,5
14,4
15,2
16,3
17,1
18,4
19,5
20,3
21,2
22,3
23,1
24,2
25,5
26,3
27,2
28,3
29,5
30,3
31,3
32,4
33,2
34,5
35,4
36,3
37,1
38,5
39,5
40,4
41,1
42,5
43,1
44,3
45,5
46,1
47,3
48,5
49,5
50,1
51,3
52,1
53,5
54,1
55,2
56,2
57,3
58,1
59,1
60,1
61,2
62,5
63,1
64,2
65,4
66,1
67,5
68,3
69,1
70,2
71,3
72,5
73,2
74,1
75,1
76,2
77,3
78,4
79,1
80,4
81,3
82,3
83,5
84,3
85,1
86,4
87,4
88,2
89,4
90,3
91,1
92,5
93,2
94,3
95,2
96,4
97,2
98,4
99,3
100,4
101,2
102,4
103,1
104,5
105,2
106,5
107,3
108,3
109,1
110,4
111,1
112,1
113,2
114,4
115,1
116,5
117,3
118,2
119,1
120,3
121,3
122,3
123,1
124,1
125,3
126,2
127,5
128,3
129,3
130,1
131,3
132,4
133,2
134,4
135,1
136,4
137,2
138,5
139,3
140,2
141,3
142,4
143,3
144,5
145,1
146,5
147,3
148,5
149,5
150,3
151,3
152,5
153,3
154,2
155,4
156,5
157,3
158,1
159,2
160,1
161,1
162,1
163,4
164,4
165,1
166,4
167,1
168,1
169,4
170,2
171,3
172,5
173,5
174,2
175,4
176,4
177,4
178,3
179,1
180,5
181,1
182,3
183,3
184,4
185,1
186,2
187,3
188,2
189,3
190,4
191,2
192,4
193,5
194,3
195,1
196,5
197,2
198,1
199,5
200,2
201,4
202,5
203,2
204,3
205,1
206,2
207,5
208,5
209,3
210,4
211,5
212,1
213,4
214,2
215,3
216,4
217,1
218,1
219,3
220,1
221,5
222,1
223,2
224,5
225,5
226,2
227,5
228,4
229,2
230,2
231,1
232,5
233,4
234,4
235,2
236,2
237,4
238,4
239,1
240,5
241,4
242,4
243,5
244,3
245,3
246,1
247,4
248,4
249,4
250,1
251,1
252,2
253,1
254,3
255,2
256,5
257,3
258,4
259,2
260,2
261,3
262,5
263,1
264,2
265,1
266,1
267,4
268,4
269,3
270,3
271,1
272,3
273,1
274,4
275,1
276,1
277,5
278,5
279,5
280,4
281,4
282,1
283,1
284,4
285,4
286,5
287,5
