,demand
0,3
1,4
2,1
3,3
4,3
5,2
6,2
7,5
8,5
9,4
10,3
11,4
12,2
13,4
14,2
15,4
16,5
17,1
18,1
19,2
20,5
21,2
22,5
23,1
24,5
25,1
26,1
27,5
28,4
29,4
30,3
31,3
32,5
33,5
34,2
35,5
36,4
37,2
38,2
39,4
40,3
41,4
42,2
43,5
44,5
45,1
46,2
47,2
48,4
49,2
50,2
51,4
52,3
53,5
54,2
55,5
56,2
57,3
58,3
59,2
60,1
61,3
62,5
63,3
64,1
65,1
66,1
67,5
68,1
69,3
70,3
71,2
72,1
73,2
74,2
75,2
76,1
77,1
78,1
79,2
80,1
81,2
82,2
83,4
84,2
85,1
86,4
87,4
88,3
89,2
90,2
91,3
92,4
93,5
94,1
95,5
96,5
97,1
98,4
99,1
100,4
101,4
102,3
103,2
104,1
105,1
106,1
107,2
108,4
109,1
110,5
111,3
112,3
113,5
114,5
115,5
116,3
117,2
118,3
119,3
120,2
121,4
122,2
123,5
124,3
125,5
126,4
127,2
128,3
129,3
130,3
131,3
132,2
133,3
134,4
135,3
136,4
137,3
138,1
139,1
140,5
141,1
142,5
143,2
144,2
145,3
146,1
147,2
148,4
149,3
150,1
151,5
152,5
153,4
154,5
155,4
156,3
157,3
158,5
159,4
160,1
161,3
162,4
163,4
164,1
165,5
166,1
167,1
168,4
169,5
170,5
171,2
172,4
173,5
174,1
175,1
176,4
177,5
178,3
179,1
180,1
181,4
182,4
183,5
184,3
185,1
186,4
187,4
188,2
189,1
190,1
191,2
192,1
193,3
194,3
195,2
196,3
197,1
198,5
199,1
200,1
201,4
202,5
203,1
204,5
205,1
206,5
207,1
208,2
209,3
210,1
211,1
212,5
213,5
214,4
215,2
216,4
217,3
218,2
219,3
220,1
221,3
222,4
223,2
224,2
225,2
226,2
227,5
228,5
229,4
230,1
231,1
232,3
233,3
234,2
235,2
236,5
237,3
238,5
239,4
240,2
241,4
242,1
243,3
244,2
245,1
246,5
247,4
248,4
249,5
250,1
251,4
252,4
253,4
254,3
255,4
256,2
257,1
258,2
259,3
260,2
261,2
262,5
263,1
264,1
265,2
266,1
267,2
268,1
269,5
270,4
271,5
272,5
273,5
274,1
275,5
276,4
277,4
278,3
279,1
280,1
281,3
282,4
283,1
284,3
285,1
286,1
287,3
