,demand
0,4
1,1
2,1
3,1
4,2
5,2
6,4
7,3
8,3
9,4
10,2
11,5
12,5
13,2
14,2
15,2
16,5
17,2
18,1
19,2
20,1
21,2
22,5
23,3
24,4
25,5
26,1
27,4
28,5
29,5
30,3
31,4
32,1
33,1
34,4
35,4
36,2
37,3
38,1
39,4
40,1
41,4
42,5
43,1
44,1
45,5
46,1
47,3
48,3
49,4
50,5
51,5
52,5
53,3
54,3
55,2
56,4
57,3
58,5
59,2
60,1
61,2
62,5
63,3
64,1
65,2
66,2
67,5
68,4
69,2
70,5
71,5
72,1
73,2
74,5
75,1
76,5
77,5
78,1
79,1
80,1
81,1
82,5
83,4
84,3
85,5
86,5
87,1
88,4
89,3
90,2
91,4
92,2
93,1
94,2
95,1
96,2
97,3
98,2
99,5
100,4
101,3
102,4
103,3
104,1
105,5
106,2
107,5
108,4
109,3
110,3
111,3
112,2
113,4
114,5
115,3
116,5
117,1
118,1
119,1
120,2
121,4
122,2
123,4
124,3
125,3
126,4
127,2
128,1
129,2
130,1
131,3
132,1
133,4
134,5
135,1
136,5
137,3
138,4
139,5
140,2
141,3
142,4
143,5
144,3
145,5
146,1
147,5
148,1
149,3
150,1
151,4
152,3
153,4
154,5
155,3
156,4
157,2
158,1
159,5
160,4
161,2
162,4
163,4
164,5
165,2
166,3
167,4
168,2
169,1
170,1
171,4
172,2
173,5
174,4
175,5
176,2
177,3
178,1
179,4
180,2
181,4
182,5
183,2
184,2
185,3
186,1
187,3
188,2
189,5
190,4
191,2
192,3
193,5
194,3
195,2
196,4
197,2
198,3
199,1
200,2
201,5
202,3
203,2
204,5
205,4
206,5
207,4
208,2
209,3
210,5
211,3
212,1
213,2
214,3
215,2
216,3
217,2
218,1
219,3
220,1
221,4
222,3
223,4
224,5
225,3
226,3
227,1
228,2
229,5
230,2
231,4
232,1
233,4
234,4
235,3
236,5
237,1
238,1
239,3
240,4
241,5
242,2
243,4
244,4
245,4
246,5
247,5
248,2
249,3
250,2
251,4
252,2
253,5
254,5
255,1
256,2
257,4
258,2
259,4
260,4
261,4
262,5
263,3
264,1
265,3
266,4
267,3
268,4
269,2
270,2
271,3
272,4
273,1
274,4
275,1
276,2
277,1
278,5
279,2
280,3
281,3
282,3
283,1
284,2
285,3
286,3
287,1
