,demand
0,5
1,5
2,1
3,1
4,5
5,3
6,1
7,4
8,1
9,2
10,2
11,2
12,5
13,3
14,4
15,5
16,3
17,5
18,2
19,5
20,2
21,2
22,4
23,3
24,3
25,4
26,2
27,1
28,5
29,1
30,4
31,2
32,4
33,4
34,3
35,1
36,3
37,3
38,2
39,3
40,5
41,3
42,5
43,5
44,3
45,2
46,3
47,3
48,3
49,3
50,2
51,5
52,2
53,3
54,3
55,3
56,1
57,2
58,4
59,1
60,1
61,1
62,3
63,1
64,3
65,4
66,2
67,2
68,5
69,2
70,4
71,4
72,3
73,5
74,1
75,3
76,5
77,1
78,3
79,2
80,3
81,5
82,5
83,1
84,4
85,5
86,2
87,1
88,5
89,3
90,1
91,4
92,1
93,2
94,1
95,5
96,1
97,1
98,4
99,4
100,2
101,2
102,4
103,1
104,2
105,1
106,5
107,5
108,4
109,1
110,5
111,3
112,1
113,2
114,5
115,2
116,5
117,1
118,5
119,4
120,1
121,3
122,1
123,4
124,4
125,3
126,3
127,3
128,5
129,3
130,2
131,5
132,2
133,3
134,3
135,3
136,4
137,2
138,2
139,3
140,1
141,2
142,1
143,2
144,5
145,2
146,2
147,3
148,4
149,2
150,3
151,1
152,4
153,2
154,4
155,2
156,1
157,1
158,2
159,5
160,4
161,2
162,3
163,3
164,3
165,1
166,1
167,2
168,5
169,5
170,4
171,1
172,1
173,5
174,4
175,4
176,3
177,3
178,5
179,2
180,1
181,3
182,5
183,3
184,3
185,4
186,3
187,1
188,4
189,4
190,5
191,2
192,2
193,2
194,1
195,1
196,2
197,5
198,3
199,1
200,1
201,1
202,3
203,2
204,4
205,2
206,2
207,2
208,1
209,4
210,4
211,3
212,1
213,2
214,3
215,4
216,5
217,1
218,2
219,3
220,3
221,2
222,3
223,2
224,1
225,2
226,5
227,5
228,3
229,5
230,3
231,2
232,2
233,2
234,1
235,3
236,4
237,1
238,3
239,1
240,3
241,3
242,4
243,3
244,5
245,1
246,3
247,5
248,3
249,2
250,5
251,2
252,1
253,5
254,1
255,3
256,5
257,3
258,4
259,5
260,5
261,1
262,2
263,3
264,5
265,4
266,1
267,2
268,1
269,5
270,4
271,1
272,5
273,1
274,5
275,3
276,5
277,5
278,5
279,2
280,3
281,5
282,5
283,5
284,3
285,2
286,3
287,3
